RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
1,User2,105,536,408,294.701,577.616,0,0
2,User2,118,536,408,294.701,577.616,0,0
3,User2,130,536,408,79.18255,500.1397,0,0
4,User2,156,536,408,149.3345,690.5806,0,0
5,User2,169,536,408,149.3345,690.5806,0,0
6,User2,181,536,408,146.9633,648.1841,0,0
7,User2,195,536,408,150.5779,585.4646,0,0
8,User2,221,536,408,-4.143002,421.1496,0,0
9,User2,234,536,408,-4.143002,421.1496,0,0
10,User2,246,536,408,-2.031283,428.9654,0,0
11,User2,259,536,408,221.4696,479.3966,0,0
12,User2,273,536,408,152.2968,485.8846,0,0
13,User2,298,536,408,200.3921,457.9596,0,0
14,User2,312,536,408,309.8953,420.0094,0,0
15,User2,323,536,408,477.2607,456.9821,0,0
16,User2,338,535,408,477.2607,456.9821,0,0
17,User2,351,572,445,669.7161,542.4579,0,0
18,User2,375,588,458,668.6939,511.2283,0,0
19,User2,388,594,464,668.6939,511.2283,0,0
20,User2,401,595,464,627.4169,516.3536,0,0
21,User2,413,598,466,627.4169,516.3536,0,0
22,User2,440,611,470,651.8832,536.8679,0,0
23,User2,452,623,476,651.8832,536.8679,0,0
24,User2,465,652,493,647.931,496.8232,0,0
25,User2,478,676,515,656.1935,551.1224,0,0
26,User2,491,701,534,641.1986,513.0561,0,0
27,User2,517,722,550,641.1986,513.0561,0,0
28,User2,531,728,554,668.3409,500.8902,0,0
29,User2,543,734,558,668.3409,500.8902,0,0
30,User2,556,739,561,648.4255,524.8317,0,0
31,User2,570,744,564,648.4255,524.8317,0,0
32,User2,583,750,568,648.4255,524.8317,0,0
33,User2,609,768,580,1069.048,420.3981,0,0
34,User2,623,776,584,1069.048,420.3981,0,0
35,User2,635,780,586,1324.475,549.0321,0,0
36,User2,647,785,589,1348.318,610.8497,0,0
37,User2,673,791,591,1348.79,562.7595,0,0
38,User2,686,793,592,1348.79,562.7595,0,0
39,User2,699,793,592,1293.556,613.8691,0,0
40,User2,713,793,592,1249.46,662.3412,0,0
41,User2,726,793,592,1236.112,682.5641,0,0
42,User2,752,793,592,1226.233,709.3832,0,0
43,User2,765,793,592,1290.103,640.3649,0,0
44,User2,787,793,592,1324.993,635.9716,0,0
45,User2,812,793,592,1352.873,592.5478,0,0
46,User2,824,793,592,1360.823,593.7727,0,0
47,User2,838,793,592,1309.829,658.6063,0,0
48,User2,851,793,592,1309.829,658.6063,0,0
49,User2,864,793,592,1291.49,647.316,0,0
50,User2,890,793,592,1356.685,600.1927,0,0
51,User2,903,793,592,1392.742,595.9673,0,0
52,User2,917,793,592,1392.742,595.9673,0,0
53,User2,929,793,592,1396.532,571.1409,0,0
54,User2,954,793,592,1374.082,607.1283,0,0
55,User2,967,793,592,1374.082,607.1283,0,0
56,User2,980,793,592,1385.563,647.1875,0,0
57,User2,993,793,592,1401.256,598.3925,0,0
58,User2,1006,793,592,1379.608,577.9982,0,0
59,User2,1031,793,592,1352.871,579.6583,0,0
60,User2,1044,793,592,1341.293,449.942,0,0
61,User2,1057,793,592,1358.44,440.7206,0,0
62,User2,1070,793,592,1358.44,440.7206,0,0
63,User2,1095,793,592,1274.871,526.3384,0,0
64,User2,1108,793,592,1270.616,538.8529,0,0
65,User2,1121,793,592,1272.157,515.7933,0,0
66,User2,1134,793,592,1272.157,515.7933,0,0
67,User2,1147,793,592,1329.122,463.9012,0,0
68,User2,1171,793,592,1316.191,498.9712,0,0
69,User2,1185,793,592,1328.926,456.9464,0,0
70,User2,1198,793,592,1328.926,456.9464,0,0
71,User2,1211,793,592,1327.985,436.6982,0,0
72,User2,1224,793,592,1348.19,444.1257,0,0
73,User2,1250,793,592,1308.286,473.9722,0,0
74,User2,1263,793,592,1340.724,492.984,0,0
75,User2,1275,793,592,1345.359,479.268,0,0
76,User2,1289,793,592,1352.22,416.2036,0,0
77,User2,1314,793,592,1311.252,483.5752,0,0
78,User2,1328,793,592,1279.358,531.8249,0,0
79,User2,1341,793,592,1303.963,512.5034,0,0
80,User2,1354,793,592,1300.441,515.8369,0,0
81,User2,1367,793,592,1300.441,515.8369,0,0
82,User2,1392,793,592,1368.763,458.9969,0,0
83,User2,1405,968,539,1431.688,456.9641,0,0
84,User2,1417,1223,494,1431.688,456.9641,0,0
85,User2,1431,1509,456,1500.556,401.1991,0,0
86,User2,1444,1733,416,1564.528,261.2642,0,0
87,User2,1471,1918,384,1550.49,226.6018,0,0
88,User2,1484,1984,372,1550.49,226.6018,0,0
89,User2,1497,1984,372,1551.537,204.0074,0,0
90,User2,1510,1984,372,1551.537,204.0074,0,0
91,User2,1523,1984,372,1601.546,195.223,0,0
92,User2,1536,1984,372,1593.143,180.6332,0,0
93,User2,1562,1984,372,1599.756,155.1434,0,0
94,User2,1575,1984,372,1603.357,152.9348,0,0
95,User2,1588,1984,372,1600.999,166.4517,0,0
96,User2,1601,1984,372,1600.999,166.4517,0,0
97,User2,1627,1984,372,1613.587,88.21957,0,0
98,User2,1640,1984,372,1535.973,140.7856,0,0
99,User2,1653,1984,372,1544.347,100.7377,0,0
100,User2,1665,1984,372,1544.347,100.7377,0,0
101,User2,1678,1984,372,2327.536,107.9236,0,0
102,User2,1704,2117,233,2335.826,124.6603,0,0
103,User2,1718,2266,114,2417.45,161.7987,0,0
104,User2,1731,2383,45,2445.18,158.4503,0,0
105,User2,1743,2429,23,2394.102,157.0983,0,0
106,User2,1758,2464,10,2394.102,157.0983,0,0
107,User2,1771,2496,6,2394.102,157.0983,0,0
108,User2,1796,2522,8,2394.21,161.2416,0,0
109,User2,1809,2524,9,2366.774,140.1341,0,0
110,User2,1823,2525,11,2343.829,160.9625,0,0
111,User2,1837,2526,13,2310.986,182.4295,0,0
112,User2,1849,2527,16,2310.986,182.4295,0,0
113,User2,1876,2527,26,2361.209,149.7636,0,0
114,User2,1889,2527,31,2412.966,55.0481,0,0
115,User2,1903,2527,38,2381.037,108.9492,0,0
116,User2,1916,2527,46,2381.037,108.9492,0,0
117,User2,1929,2529,57,2376.194,111.8632,0,0
118,User2,1955,2529,68,2414.999,149.4079,0,0
119,User2,1969,2529,76,2414.999,149.4079,0,0
120,User2,1982,2529,89,2458.699,153.6288,0,0
121,User2,1995,2528,103,2436.756,120.8875,0,0
122,User2,2010,2526,108,2481.533,13.48661,0,0
123,User2,2023,2525,115,2479.497,3.7671,0,0
124,User2,2049,2521,120,2412.176,141.9129,0,0
125,User2,2062,2520,122,2400.252,172.7937,0,0
126,User2,2075,2518,122,2391.764,169.3373,0,0
127,User2,2087,2518,122,2395.479,156.1577,0,0
128,User2,2100,2518,122,2395.479,156.1577,0,0
129,User2,2126,2518,122,2402.669,160.9312,0,0
130,User2,2140,2517,122,2416.673,188.6376,0,0
131,User2,2153,2516,122,2415.966,195.8466,0,0
132,User2,2165,2516,122,2415.966,195.8466,0,0
133,User2,2179,2514,122,2392.112,186.7179,0,0
134,User2,2204,2513,122,2434.069,157.1942,0,0
135,User2,2217,2512,122,2434.069,157.1942,0,0
136,User2,2231,2512,121,2492.725,73.67632,0,0
137,User2,2243,2512,120,2398.738,156.8676,0,0
138,User2,2256,2512,120,2405.751,186.8957,0,0
139,User2,2282,2512,120,2410.821,200.6136,0,0
140,User2,2295,2512,120,2412.575,181.8021,0,0
141,User2,2308,2512,120,2410.721,203.568,0,0
142,User2,2324,2512,120,2408.49,200.9996,0,0
143,User2,2337,2512,120,2436.627,211.5819,0,0
144,User2,2349,2512,120,2436.627,211.5819,0,0
145,User2,2380,2512,120,2441.183,216.4736,0,0
146,User2,2393,2512,120,2439.089,169.0848,0,0
147,User2,2406,2512,120,2454.353,98.54951,0,0
148,User2,2421,2512,120,2454.353,98.54951,0,0
149,User2,2437,2512,120,2454.353,98.54951,0,0
150,User2,2459,2512,120,2493.155,5.604395,0,0
151,User2,2467,2512,120,2426.32,95.91351,0,0
152,User2,2480,2512,120,2453.079,69.09983,0,0
153,User2,2493,2512,120,2452.394,66.89898,0,0
154,User2,2506,2512,120,2489.254,126.3719,0,0
155,User2,2532,2512,120,2489.254,126.3719,0,0
156,User2,2545,2512,120,2433.028,95.50562,0,0
157,User2,2557,2512,120,2427.158,92.29379,0,0
158,User2,2570,2512,120,2427.158,92.29379,0,0
159,User2,2583,2499,123,2458.961,31.04417,0,0
160,User2,2608,2436,147,2480.282,11.3644,0,0
161,User2,2621,2395,158,2529.923,-63.5387,0,0
162,User2,2634,2367,164,2529.923,-63.5387,0,0
163,User2,2648,2353,170,2125.891,2.863145,0,0
164,User2,2674,2306,174,2012.43,4.183285,0,0
165,User2,2686,2281,176,2021.863,9.405511,0,0
166,User2,2700,2251,178,2021.863,9.405511,0,0
167,User2,2712,2235,180,2012.012,84.13248,0,0
168,User2,2725,2208,182,2015.177,93.31045,0,0
169,User2,2751,2181,183,2098.816,81.3461,0,0
170,User2,2764,2176,183,2098.816,81.3461,0,0
171,User2,2776,2166,183,2055.993,61.01229,0,0
172,User2,2790,2156,183,2055.993,61.01229,0,0
173,User2,2803,2149,183,2050.747,58.83921,0,0
174,User2,2829,2141,182,2040.88,107.7933,0,0
175,User2,2842,2136,180,2061.467,109.3121,0,0
176,User2,2855,2132,180,2064.762,116.5548,0,0
177,User2,2867,2127,180,2064.762,116.5548,0,0
178,User2,2893,2119,180,2007.456,145.1159,0,0
179,User2,2906,2111,180,1921.89,122.8018,0,0
180,User2,2919,2097,181,1883.626,101.0134,0,0
181,User2,2931,2085,183,1883.626,101.0134,0,0
182,User2,2944,2060,187,1967.581,91.31104,0,0
183,User2,2971,2034,188,1967.439,104.2022,0,0
184,User2,2984,2030,188,1967.439,104.2022,0,0
185,User2,2997,2023,188,1949.468,70.19919,0,0
186,User2,3011,2016,188,1945.87,61.63854,0,0
187,User2,3024,2011,188,1944.922,87.80126,0,0
188,User2,3037,2007,188,1923.757,150.2957,0,0
189,User2,3062,2002,187,1917.056,146.2384,0,0
190,User2,3075,1997,185,1919.823,177.8078,0,0
191,User2,3088,1994,184,1908.909,191.7449,0,0
192,User2,3102,1991,183,1908.909,191.7449,0,0
193,User2,3115,1987,181,1901.852,151.7974,0,0
194,User2,3141,1981,179,1912.295,106.0639,0,0
195,User2,3154,1980,178,1862.251,135.1867,0,0
196,User2,3168,1978,177,1864.088,130.4672,0,0
197,User2,3181,1978,177,1864.088,130.4672,0,0
198,User2,3194,1976,176,1880.769,152.6959,0,0
199,User2,3220,1973,173,1874.598,133.1977,0,0
200,User2,3233,1973,172,1874.598,133.1977,0,0
201,User2,3246,1971,172,1929.491,124.9368,0,0
202,User2,3258,1971,171,1942.255,102.3749,0,0
