RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
276,User10,4618,1962,164,1888.472,248.5388,0,0
277,User10,4632,1961,164,1873.182,250.3932,0,0
278,User10,4657,1959,164,1896.744,202.4135,0,0
279,User10,4670,1959,164,1895.425,201.3745,0,0
280,User10,4683,1959,164,1882.772,209.564,0,0
281,User10,4696,1959,164,1885.442,201.3568,0,0
282,User10,4709,1960,164,1885.442,201.3568,0,0
283,User10,4735,1960,166,1884.701,139.4702,0,0
284,User10,4747,1960,166,1857.708,176.2833,0,0
285,User10,4762,1960,166,1853.904,172.069,0,0
286,User10,4774,1960,166,1853.904,172.069,0,0
287,User10,4787,1960,166,1864.541,158.8033,0,0
288,User10,4814,1960,166,1869.881,164.6778,0,0
289,User10,4826,1962,166,1869.881,164.6778,0,0
290,User10,4839,1965,166,1867.559,143.1456,0,0
291,User10,4852,1966,166,1850.245,154.5417,0,0
292,User10,4865,1966,166,1858.586,163.9705,0,0
293,User10,4891,1966,167,1862.749,151.6592,0,0
294,User10,4904,1966,170,1862.163,145.2735,0,0
295,User10,4917,1966,171,1876.111,131.6015,0,0
296,User10,4930,1966,172,1876.111,131.6015,0,0
297,User10,4948,1966,172,1867.605,141.3853,0,0
298,User10,4959,1966,172,1862.243,104.1542,0,0
299,User10,4985,1966,172,1858.413,107.6789,0,0
300,User10,4998,1966,172,1869.097,106.0361,0,0
301,User10,5011,1966,172,1889.015,113.0113,0,0
302,User10,5024,1966,172,1889.015,113.0113,0,0
303,User10,5037,1966,172,1878.84,134.4691,0,0
304,User10,5063,1966,172,1891.647,139.5377,0,0
305,User10,5078,1966,172,1891.647,139.5377,0,0
306,User10,5091,1966,172,1894.794,133.8856,0,0
307,User10,5104,1966,172,1883.51,121.1524,0,0
308,User10,5116,1966,172,1869.241,113.1698,0,0
309,User10,5142,1966,172,1861.698,125.9971,0,0
310,User10,5155,1966,172,1867.812,164.133,0,0
311,User10,5168,1966,172,1880.972,191.403,0,0
312,User10,5181,1966,172,1864.458,156.5905,0,0
313,User10,5195,1966,172,1854.356,125.1722,0,0
314,User10,5209,1966,172,1854.356,125.1722,0,0
315,User10,5234,1966,172,1868.167,124.8393,0,0
316,User10,5247,1966,172,1863.679,121.193,0,0
317,User10,5261,1966,172,1863.679,121.193,0,0
318,User10,5278,1917,231,1857.338,118.6907,0,0
319,User10,5290,1822,327,1856.22,118.9671,0,0
320,User10,5303,1775,388,1860.18,124.3709,0,0
321,User10,5330,1654,545,1866.129,111.8797,0,0
322,User10,5343,1633,574,1866.129,111.8797,0,0
323,User10,5355,1620,593,1860.681,110.4901,0,0
324,User10,5371,1614,599,1852.368,122.0921,0,0
325,User10,5384,1612,599,1856.882,126.5884,0,0
326,User10,5396,1609,599,1857.165,126.5371,0,0
327,User10,5422,1606,595,1852.068,125.6647,0,0
328,User10,5435,1606,593,1896.696,109.9971,0,0
329,User10,5449,1606,593,1886.794,124.766,0,0
330,User10,5461,1606,593,1870.619,130.4596,0,0
331,User10,5474,1606,593,1870.619,130.4596,0,0
332,User10,5500,1606,593,1874.775,121.64,0,0
333,User10,5513,1606,593,1874.775,121.64,0,0
334,User10,5550,1606,593,1876.142,110.7419,0,0
335,User10,5565,1606,593,1420.12,419.556,0,0
336,User10,5578,1606,593,1405.849,504.1536,0,0
337,User10,5612,1606,593,1405.849,504.1536,0,0
338,User10,5624,1606,593,1408.567,511.0197,0,0
339,User10,5640,1606,593,1402.142,550.4564,0,0
340,User10,5653,1606,593,1407.126,544.8768,0,0
341,User10,5667,1606,593,1414.905,538.9058,0,0
342,User10,5680,1606,593,1404.885,547.1219,0,0
343,User10,5694,1606,593,1404.885,547.1219,0,0
344,User10,5719,1606,593,1404.723,541.2278,0,0
345,User10,5734,1606,593,1373.144,547.092,0,0
346,User10,5764,1606,593,1373.144,547.092,0,0
347,User10,5775,1606,593,1395.335,526.8416,0,0
348,User10,5788,1606,593,1422.782,541.5702,0,0
349,User10,5814,1606,593,1428.151,584.5247,0,0
350,User10,5827,1606,593,1419.742,584.9319,0,0
351,User10,5840,1606,593,1419.742,584.9319,0,0
352,User10,5853,1606,593,1419.742,584.9319,0,0
353,User10,5866,1606,593,1413.708,525.3901,0,0
354,User10,5892,1606,593,1385.168,516.2809,0,0
355,User10,5905,1606,593,1394.03,546.8848,0,0
356,User10,5919,1606,593,1394.972,578.5106,0,0
357,User10,5932,1606,593,1395.461,556.6453,0,0
358,User10,5946,1606,593,1399.653,534.0584,0,0
359,User10,5960,1606,593,1389.458,522.8998,0,0
360,User10,5986,1606,593,1365.332,523.6442,0,0
361,User10,6000,1606,593,1366.82,509.4088,0,0
362,User10,6012,1606,593,1401.681,495.9971,0,0
363,User10,6027,1606,593,1389.578,540.8024,0,0
364,User10,6040,1606,593,1389.578,540.8024,0,0
365,User10,6052,1606,593,1396.177,522.4618,0,0
366,User10,6079,1606,593,1402.758,557.9308,0,0
367,User10,6092,1606,593,1402.758,557.9308,0,0
368,User10,6104,1606,593,1368.666,579.4938,0,0
369,User10,6118,1606,593,1350.331,550.5936,0,0
370,User10,6131,1606,593,1385.799,505.818,0,0
371,User10,6158,1606,593,1407.984,549.2085,0,0
372,User10,6172,1606,593,1407.984,549.2085,0,0
373,User10,6184,1606,593,1396.216,516.9578,0,0
374,User10,6197,1606,593,1391.233,551.8906,0,0
375,User10,6211,1606,593,1392.256,527.3193,0,0
376,User10,6224,1606,593,1392.256,527.3193,0,0
377,User10,6251,1606,593,1341.841,524.0585,0,0
378,User10,6264,1606,593,1341.808,512.9741,0,0
379,User10,6277,1606,593,1245.376,684.6241,0,0
380,User10,6290,1606,593,1245.376,684.6241,0,0
381,User10,6304,1606,593,1266.291,750.8745,0,0
382,User10,6330,1606,593,1312.838,716.4801,0,0
