RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
1,User16,120,2036,608,2178.362,393.3423,0,0
2,User16,136,2036,608,2182.158,418.4378,0,0
3,User16,152,2036,608,2181.092,416.7047,0,0
4,User16,168,2036,608,2174.689,406.7697,0,0
5,User16,183,2036,608,2143.663,435.938,0,0
6,User16,198,2036,608,2136.797,431.2966,0,0
7,User16,214,2036,608,2131.395,427.4067,0,0
8,User16,231,2036,608,1972.071,473.9918,0,0
9,User16,246,2036,608,1666.539,544.4184,0,0
10,User16,261,2036,608,1666.539,544.4184,0,0
11,User16,277,2036,608,1542.421,575.1158,0,0
12,User16,292,2036,608,1542.421,575.1158,0,0
13,User16,307,2036,608,1533.739,601.8492,0,0
14,User16,323,2036,608,1530.807,606.8008,0,0
15,User16,339,2036,608,1529.796,608.0377,0,0
16,User16,356,2036,608,1519.817,624.6205,0,0
17,User16,369,2036,608,1529.516,635.3075,0,0
18,User16,386,2036,608,1546.048,615.9676,0,0
19,User16,401,2036,608,1532.02,613.9529,0,0
20,User16,444,2036,608,1532.02,613.9529,0,0
21,User16,464,2036,608,1535.342,638.3894,0,0
22,User16,480,2036,608,1535.187,645.8406,0,0
23,User16,495,2036,608,1526.207,634.135,0,0
24,User16,515,2036,608,1514.672,652.1476,0,0
25,User16,545,2036,608,1525.606,655.6586,0,0
26,User16,575,2036,608,1512.085,679.0706,0,0
27,User16,591,2036,608,1519.352,682.8713,0,0
28,User16,605,2036,608,1520.087,684.9852,0,0
29,User16,621,2036,608,1505.598,696.0281,0,0
30,User16,637,2036,608,1466.405,708.6149,0,0
31,User16,654,2036,608,1466.405,708.6149,0,0
32,User16,669,2036,608,1463.879,830.5109,0,0
33,User16,685,2036,608,1396.139,829.2177,0,0
34,User16,700,2036,608,1396.553,839.0056,0,0
35,User16,715,2036,608,1405.17,842.5204,0,0
36,User16,731,2129,533,1389.144,851.8205,0,0
37,User16,746,2248,423,1390.572,857.1564,0,0
38,User16,762,2347,327,1387.194,849.2736,0,0
39,User16,778,2456,229,1379.505,857.7072,0,0
40,User16,797,2529,150,1379.505,857.7072,0,0
41,User16,826,2584,115,1381.209,858.6066,0,0
42,User16,850,2615,89,1486.634,856.0237,0,0
43,User16,870,2625,78,1823.751,758.8687,0,0
44,User16,886,2638,59,2125.344,656.2529,0,0
45,User16,903,2648,45,2362.68,421.2502,0,0
46,User16,918,2667,19,2380.983,389.7361,0,0
47,User16,1014,2674,12,2380.983,389.7361,0,0
48,User16,1100,2674,12,2380.983,389.7361,0,0
49,User16,1101,2674,12,2380.983,389.7361,0,0
50,User16,1164,2645,21,2361.756,362.4959,0,0
51,User16,1189,2630,20,2360.648,373.3479,0,0
52,User16,1265,2585,33,2359.337,354.0433,0,0
53,User16,1301,2559,42,2366.583,349.8268,0,0
54,User16,1317,2550,44,2456.603,326.1544,0,0
55,User16,1352,2541,51,2485.461,287.4115,0,0
56,User16,1389,2517,77,2413.726,191.1735,0,0
57,User16,1430,2505,89,2414.912,178.81,0,0
58,User16,1466,2490,100,2427.181,189.8562,0,0
59,User16,1489,2487,100,2493.474,138.1872,0,0
60,User16,1506,2487,100,2384.922,117.4152,0,0
61,User16,1555,2487,104,2295.176,123.9034,0,0
62,User16,1584,2487,105,2333.15,55.71867,0,0
63,User16,1598,2487,105,2310.732,43.71325,0,0
64,User16,1614,2487,105,2274.271,93.87202,0,0
65,User16,1631,2487,105,2296.723,93.3064,0,0
66,User16,1646,2487,105,2340.074,30.72107,0,0
67,User16,1662,2487,105,2306.815,36.49178,0,0
68,User16,1702,2487,105,2285.025,75.1343,0,0
69,User16,1716,2487,105,2285.025,75.1343,0,0
70,User16,1743,2487,105,2312.386,72.06201,0,0
71,User16,1772,2487,105,2310.061,49.18798,0,0
72,User16,1806,2487,105,2369.516,48.71666,0,0
73,User16,1836,2487,105,2420.487,114.5674,0,0
74,User16,1849,2487,105,2408.706,122.3243,0,0
75,User16,1866,2487,105,2412.448,101.6773,0,0
76,User16,1881,2417,124,2412.448,101.6773,0,0
77,User16,1902,2369,135,2415.547,111.5465,0,0
78,User16,2162,2157,185,2415.547,111.5465,0,0
79,User16,2169,2150,189,2425.053,108.6593,0,0
80,User16,2169,2150,189,2425.053,108.6593,0,0
81,User16,2216,2128,199,2420.911,104.5442,0,0
82,User16,2247,2115,202,2420.911,104.5442,0,0
83,User16,2284,2103,205,2437.135,93.49603,0,0
84,User16,2309,2075,205,1925.068,66.79385,0,0
85,User16,2324,2058,202,1906.627,70.91969,0,0
86,User16,2344,2023,190,1908.432,63.63802,0,0
87,User16,2372,1998,180,1903.217,76.48238,0,0
88,User16,2387,1994,180,1904.794,82.84714,0,0
89,User16,2403,1993,180,1910.612,69.0921,0,0
90,User16,2419,1991,180,1909.945,80.66629,0,0
91,User16,2434,1990,180,1923.045,106.1054,0,0
92,User16,2450,1990,180,1963.446,111.7213,0,0
93,User16,2466,1990,180,1996.856,75.35114,0,0
94,User16,2482,1990,180,2012.906,17.34856,0,0
95,User16,2498,1990,181,2000.2,26.30876,0,0
96,User16,2514,1990,181,1938.518,57.49883,0,0
97,User16,2530,1990,181,1886.561,47.00145,0,0
98,User16,2546,1988,181,1882.76,47.76916,0,0
99,User16,2562,1987,181,1887.901,48.04148,0,0
100,User16,2578,1986,180,1891.904,51.7592,0,0
101,User16,2594,1984,180,1891.904,51.7592,0,0
102,User16,2625,1980,180,1904.218,54.54302,0,0
103,User16,2659,1979,180,1894.529,60.77617,0,0
104,User16,2674,1979,180,1868.404,77.72002,0,0
105,User16,2690,1979,180,1868.404,77.72002,0,0
106,User16,2704,1979,180,1885.908,68.12813,0,0
107,User16,2721,1979,180,1889.49,12.52893,0,0
108,User16,2737,1979,180,1871.422,25.15604,0,0
109,User16,2753,1979,180,1860.261,80.49309,0,0
110,User16,2770,1979,180,1868.639,86.55978,0,0
111,User16,2785,1979,180,1870.208,85.75291,0,0
112,User16,2801,1979,180,1861.534,89.21056,0,0
113,User16,2818,1979,180,1869.956,92.46097,0,0
114,User16,2832,1979,180,1873.457,98.93281,0,0
115,User16,2870,1979,180,1873.457,98.93281,0,0
116,User16,2976,1828,271,1865.518,97.34338,0,0
117,User16,3052,1731,346,1888.486,86.87849,0,0
118,User16,3091,1725,348,1860.843,90.08514,0,0
119,User16,3132,1724,348,1875.543,47.54752,0,0
120,User16,3194,1723,348,1890.213,167.7711,0,0
121,User16,3217,1723,348,1899.652,149.4137,0,0
122,User16,3246,1723,348,1908.003,147.7984,0,0
123,User16,3263,1723,348,1906.612,147.8655,0,0
124,User16,3296,1723,348,1948.035,81.63489,0,0
