RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
74,User6,1291,470,1743,487.5228,1642.001,0,0
75,User6,1307,470,1743,487.5228,1642.001,0,0
76,User6,1324,470,1743,483.4013,1634.776,0,0
77,User6,1338,470,1743,498.5221,1620.353,0,0
78,User6,1354,470,1743,411.2067,1550.928,0,0
79,User6,1370,470,1743,420.4927,1545.147,0,0
80,User6,1386,470,1743,438.5493,1537.941,0,0
81,User6,1402,470,1743,439.8246,1540.379,0,0
82,User6,1417,470,1743,511.1796,1625.961,0,0
83,User6,1434,470,1743,505.4041,1636.629,0,0
84,User6,1450,470,1743,506.7609,1611.168,0,0
85,User6,1466,470,1743,502.4786,1603.795,0,0
86,User6,1481,470,1743,495.2162,1638.045,0,0
87,User6,1498,470,1743,756.0757,1464.638,0,0
88,User6,1513,470,1743,577.6393,1610.162,0,0
89,User6,1529,470,1743,413.2501,1722.395,0,0
90,User6,1545,470,1743,450.2214,1755.292,0,0
91,User6,1563,470,1743,603.6874,1637.286,0,0
92,User6,1578,470,1743,592.4645,1630.057,0,0
93,User6,1593,470,1745,592.4645,1630.057,0,0
94,User6,1608,474,1747,424.6259,1737.448,0,0
95,User6,1622,474,1748,424.6259,1737.448,0,0
96,User6,1638,474,1748,607.3427,1651.26,0,0
97,User6,1653,476,1748,610.5801,1640.611,0,0
98,User6,1670,476,1748,618.308,1657.706,0,0
99,User6,1686,478,1749,607.8443,1682.167,0,0
100,User6,1701,478,1750,449.6025,1765.67,0,0
101,User6,1716,481,1750,422.4081,1806.017,0,0
102,User6,1732,483,1753,403.1298,1813.802,0,0
103,User6,1748,485,1754,442.7899,1810.168,0,0
104,User6,1765,487,1755,455.0271,1813.727,0,0
105,User6,1780,490,1757,448.7197,1823.922,0,0
106,User6,1795,490,1758,601.0756,1710.067,0,0
107,User6,1811,491,1759,608.7031,1694.981,0,0
108,User6,1827,491,1762,619.9712,1667.194,0,0
109,User6,1842,491,1764,619.9712,1667.194,0,0
110,User6,1856,492,1764,642.4623,1600.235,0,0
111,User6,1874,492,1765,642.4623,1600.235,0,0
112,User6,1888,494,1765,625.5102,1575.426,0,0
113,User6,1904,497,1766,482.8423,1663.65,0,0
114,User6,1920,498,1768,489.108,1667.439,0,0
115,User6,1936,499,1768,501.8787,1670.554,0,0
116,User6,1951,500,1768,515.5182,1652.672,0,0
117,User6,1968,502,1770,509.5682,1644.346,0,0
118,User6,1982,505,1770,501.3415,1652.241,0,0
119,User6,1999,507,1771,491.6747,1645.742,0,0
120,User6,2013,510,1771,491.6747,1645.742,0,0
121,User6,2030,513,1771,512.8604,1700.467,0,0
122,User6,2045,515,1772,516.1774,1662.834,0,0
123,User6,2062,517,1774,704.5118,1177.807,0,0
124,User6,2078,518,1775,930.3074,1082.394,0,0
125,User6,2094,518,1776,971.0038,1491.547,0,0
126,User6,2110,518,1776,971.0038,1491.547,0,0
127,User6,2127,518,1778,971.0038,1491.547,0,0
128,User6,2141,518,1778,971.0038,1491.547,0,0
129,User6,2157,518,1778,971.0038,1491.547,0,0
130,User6,2173,518,1778,971.0038,1491.547,0,0
131,User6,2189,518,1778,971.0038,1491.547,0,0
132,User6,2206,518,1778,971.0038,1491.547,0,0
133,User6,2220,518,1778,971.0038,1491.547,0,0
134,User6,2236,518,1778,971.0038,1491.547,0,0
135,User6,2252,518,1778,1450.136,577.4337,0,0
136,User6,2268,518,1778,1450.136,577.4337,0,0
137,User6,2284,518,1778,1450.136,577.4337,0,0
138,User6,2326,518,1778,1450.136,577.4337,0,0
139,User6,2349,518,1778,1496.423,581.3948,0,0
140,User6,2368,518,1778,1496.423,581.3948,0,0
141,User6,2396,518,1778,1529.818,513.6089,0,0
142,User6,2418,518,1778,1529.818,513.6089,0,0
143,User6,2445,518,1778,1529.818,513.6089,0,0
144,User6,2459,518,1778,1529.818,513.6089,0,0
145,User6,2481,518,1778,1548.912,442.0893,0,0
146,User6,2506,518,1778,1536.583,482.0396,0,0
147,User6,2522,518,1778,1536.583,482.0396,0,0
148,User6,2554,518,1778,1354.802,484.6411,0,0
149,User6,2570,518,1778,1341.826,462.2082,0,0
150,User6,2601,518,1778,1467.061,356.7052,0,0
151,User6,2617,537,1754,1468.85,344.7308,0,0
152,User6,2633,646,1616,1355.4,424.6075,0,0
153,User6,2649,812,1413,1289.646,444.6463,0,0
154,User6,2666,1038,1198,1289.196,453.0025,0,0
155,User6,2682,1156,1094,1296.233,413.5663,0,0
156,User6,2713,1233,1032,1294.378,410.9085,0,0
157,User6,2728,1400,900,1341.544,442.6875,0,0
158,User6,2744,1505,847,1353.163,434.9529,0,0
159,User6,2759,1581,827,1362.093,431.3039,0,0
160,User6,2775,1583,827,1362.093,431.3039,0,0
161,User6,2791,1583,827,1353.756,430.7959,0,0
162,User6,2808,1583,827,1353.756,430.7959,0,0
163,User6,2823,1583,827,1343.664,425.4844,0,0
164,User6,2839,1583,827,1346.723,459.932,0,0
165,User6,2855,1583,827,1339.766,480.3502,0,0
166,User6,2870,1583,827,1336.682,477.6024,0,0
167,User6,2886,1583,827,1344.356,446.1118,0,0
168,User6,2902,1583,827,1341.977,441.949,0,0
169,User6,2918,1583,827,1351.98,466.9749,0,0
170,User6,2934,1583,827,1318.865,495.369,0,0
171,User6,2949,1583,827,1313.514,521.2641,0,0
172,User6,2966,1583,827,1341.275,523.2008,0,0
173,User6,2981,1732,692,1380.557,509.2972,0,0
174,User6,2996,1901,527,1393.762,512.0067,0,0
175,User6,3012,2037,403,1375.233,540.1965,0,0
176,User6,3027,2124,322,1371.517,528.0628,0,0
177,User6,3045,2208,242,1371.517,528.0628,0,0
178,User6,3061,2211,239,1434.033,483.1444,0,0
179,User6,3076,2211,238,1547.25,511.9788,0,0
180,User6,3092,2211,238,1387.127,562.7738,0,0
181,User6,3108,2211,238,1387.127,562.7738,0,0
182,User6,3124,2211,238,1312.161,518.5156,0,0
183,User6,3140,2211,238,1303.688,510.662,0,0
184,User6,3156,2211,238,1303.688,510.662,0,0
185,User6,3172,2211,238,1345.217,492.9346,0,0
186,User6,3189,2211,238,1337.704,487.8555,0,0
187,User6,3204,2211,238,1335.619,487.6284,0,0
188,User6,3219,2211,238,1335.619,487.6284,0,0
189,User6,3236,2211,238,1335.619,487.6284,0,0
190,User6,3251,2333,195,1335.619,487.6284,0,0
191,User6,3269,2382,172,1335.619,487.6284,0,0
192,User6,3283,2414,155,1335.619,487.6284,0,0
193,User6,3298,2432,144,2265.44,-41.44173,0,0
194,User6,3316,2444,134,2115.379,204.1297,0,0
195,User6,3330,2447,132,2322.968,130.2148,0,0
196,User6,3346,2452,129,2441.518,24.59036,0,0
197,User6,3362,2453,129,2331.191,118.0853,0,0
198,User6,3378,2454,129,2144.574,253.3554,0,0
199,User6,3393,2454,129,2102.944,218.6263,0,0
200,User6,3410,2454,129,2243.689,139.8621,0,0
201,User6,3424,2457,124,2243.689,139.8621,0,0
202,User6,3440,2471,108,2239.561,228.705,0,0
203,User6,3458,2490,90,2239.561,228.705,0,0
204,User6,3472,2494,86,2207.627,242.83,0,0
205,User6,3487,2495,84,2181.073,164.9557,0,0
206,User6,3502,2495,83,2166.042,179.0089,0,0
207,User6,3519,2495,83,2159.086,238.4515,0,0
208,User6,3534,2495,83,2263.506,65.28934,0,0
209,User6,3550,2495,83,2361.182,-77.84281,0,0
210,User6,3565,2495,83,2351.973,-109.4311,0,0
211,User6,3582,2495,83,2351.973,-109.4311,0,0
212,User6,3597,2495,83,2344.511,-59.58134,0,0
213,User6,3613,2495,83,2210.037,147.9471,0,0
214,User6,3629,2495,83,2225.177,145.3242,0,0
215,User6,3644,2495,83,2374.791,-64.82699,0,0
216,User6,3661,2495,83,2368.565,-35.55526,0,0
217,User6,3675,2495,83,2368.565,-35.55526,0,0
218,User6,3692,2495,83,2385.572,-8.320615,0,0
219,User6,3709,2495,83,2385.572,-8.320615,0,0
220,User6,3723,2495,83,2385.572,-8.320615,0,0
221,User6,3739,2495,83,2478.99,-73.32362,0,0
222,User6,3756,2495,83,2478.99,-73.32362,0,0
223,User6,3770,2495,83,2450.836,-114.7725,0,0
224,User6,3788,2495,83,2450.836,-114.7725,0,0
225,User6,3803,2495,83,2382.65,-99.80529,0,0
226,User6,3818,2495,83,2238.35,92.71676,0,0
227,User6,3834,2495,83,2358.546,-18.24774,0,0
228,User6,3860,2495,83,2358.546,-18.24774,0,0
229,User6,3883,2495,83,2268.181,-28.00393,0,0
230,User6,3920,2495,83,2300.576,-26.57043,0,0
231,User6,3975,2495,83,2397.132,-145.0317,0,0
232,User6,3991,2495,83,2177.579,-0.1727213,0,0
233,User6,4007,2495,83,2321.464,-119.9231,0,0
234,User6,4023,2495,83,2456.957,-191.3862,0,0
235,User6,4039,2495,83,2457.784,-274.0783,0,0
236,User6,4056,2495,83,2457.784,-274.0783,0,0
237,User6,4071,2495,83,2430.301,-302.066,0,0
238,User6,4088,2495,83,2430.301,-302.066,0,0
239,User6,4117,2495,83,1668.228,-54.2788,0,0
240,User6,4134,2495,83,1668.228,-54.2788,0,0
241,User6,4148,2490,91,1274.162,87.64465,0,0
242,User6,4164,2475,106,1279.362,213.1508,0,0
243,User6,4180,2448,131,1249.784,228.7296,0,0
244,User6,4198,2408,162,1233.499,228.0631,0,0
245,User6,4212,2360,191,1251.741,208.506,0,0
246,User6,4228,2295,211,1253.564,191.7052,0,0
247,User6,4244,2257,211,1258.932,210.2128,0,0
248,User6,4259,2228,210,1245.545,133.7978,0,0
249,User6,4276,2205,207,1248.687,121.6907,0,0
250,User6,4292,2188,201,1262.155,156.7733,0,0
251,User6,4308,2175,198,1257.922,193.92,0,0
252,User6,4322,2164,193,1257.922,193.92,0,0
253,User6,4338,2142,185,1257.922,193.92,0,0
254,User6,4354,2122,177,1477.983,276.0231,0,0
255,User6,4370,2101,172,1377.292,450.904,0,0
256,User6,4386,2085,170,1365.57,399.9833,0,0
257,User6,4403,2070,167,1377.921,426.2464,0,0
258,User6,4418,2058,167,1403.822,501.4311,0,0
259,User6,4434,2043,165,1415.938,472.3499,0,0
260,User6,4450,2033,166,1415.938,472.3499,0,0
261,User6,4464,2024,167,1415.938,472.3499,0,0
262,User6,4481,2014,169,1415.938,472.3499,0,0
263,User6,4497,2003,172,1415.938,472.3499,0,0
264,User6,4513,1993,172,1415.938,472.3499,0,0
265,User6,4530,1980,172,1415.938,472.3499,0,0
266,User6,4546,1975,172,1415.938,472.3499,0,0
267,User6,4560,1970,172,1415.938,472.3499,0,0
268,User6,4576,1967,172,1415.938,472.3499,0,0
269,User6,4593,1966,172,1415.938,472.3499,0,0
270,User6,4608,1965,172,1415.938,472.3499,0,0
271,User6,4625,1965,172,1415.938,472.3499,0,0
272,User6,4640,1964,172,1415.938,472.3499,0,0
273,User6,4657,1964,172,1415.938,472.3499,0,0
274,User6,4671,1964,172,1415.938,472.3499,0,0
275,User6,4690,1964,172,1415.938,472.3499,0,0
276,User6,4704,1964,172,1415.938,472.3499,0,0
277,User6,4720,1964,171,1415.938,472.3499,0,0
278,User6,4735,1964,171,1415.938,472.3499,0,0
279,User6,4751,1964,171,1986.7,101.3582,0,0
280,User6,4767,1964,171,1985.406,40.18849,0,0
281,User6,4784,1964,171,1991.281,27.72932,0,0
282,User6,4799,1964,171,1945.142,61.27822,0,0
283,User6,4814,1964,171,1898.033,73.8602,0,0
284,User6,4830,1964,171,1905.004,33.6534,0,0
285,User6,4845,1964,171,1904.979,36.35382,0,0
286,User6,4861,1964,171,1899.507,42.71162,0,0
287,User6,4878,1964,171,1914.194,29.15448,0,0
288,User6,4894,1964,171,1934.634,7.448655,0,0
289,User6,4909,1964,171,1934.634,7.448655,0,0
290,User6,4925,1964,171,1903.756,11.14206,0,0
291,User6,4942,1964,171,1890.899,0.5776086,0,0
292,User6,4959,1964,171,1903.099,-9.907462,0,0
293,User6,4973,1964,171,1896.799,6.33317,0,0
294,User6,4989,1964,171,1896.799,6.33317,0,0
295,User6,5005,1964,171,1896.799,6.33317,0,0
296,User6,5020,1964,171,1880.571,-19.43821,0,0
297,User6,5036,1964,171,1863.426,-14.59622,0,0
298,User6,5051,1964,171,1889.318,-5.86657,0,0
299,User6,5067,1964,171,1894.353,-26.90968,0,0
300,User6,5083,1964,171,1882.824,-33.90512,0,0
301,User6,5098,1964,171,1890.134,45.68818,0,0
302,User6,5116,1908,210,1890.134,45.68818,0,0
303,User6,5131,1813,286,1890.134,45.68818,0,0
304,User6,5148,1740,342,1890.134,45.68818,0,0
305,User6,5179,1646,435,1878.098,70.38892,0,0
306,User6,5210,1605,465,1581.948,474.894,0,0
307,User6,5226,1599,468,767.0347,1980.55,0,0
308,User6,5242,1594,469,767.0347,1980.55,0,0
309,User6,5259,1592,469,767.0347,1980.55,0,0
310,User6,5274,1591,469,767.0347,1980.55,0,0
311,User6,5292,1588,471,1599.606,469.1665,0,0
312,User6,5306,1587,471,1599.606,469.1665,0,0
313,User6,5324,1585,472,1615.667,411.1961,0,0
314,User6,5339,1584,472,1615.667,411.1961,0,0
315,User6,5354,1583,472,1649.515,417.6498,0,0
316,User6,5369,1580,472,1747.584,323.5348,0,0
317,User6,5385,1580,472,1748.818,332.2269,0,0
318,User6,5402,1580,472,1751.148,378.0908,0,0
319,User6,5419,1580,472,1747.022,380.8754,0,0
320,User6,5433,1580,472,1759.702,391.3239,0,0
321,User6,5460,1580,472,1759.702,391.3239,0,0
322,User6,5479,1580,472,1378.132,520.5818,0,0
323,User6,5496,1580,472,1371.804,539.4274,0,0
324,User6,5510,1580,472,1408.078,631.7745,0,0
325,User6,5526,1580,472,1408.003,604.655,0,0
326,User6,5543,1580,472,1410.797,591.3233,0,0
327,User6,5557,1580,472,1576.083,500.4372,0,0
328,User6,5584,1580,472,1576.083,500.4372,0,0
329,User6,5612,1580,472,1410.063,575.0466,0,0
330,User6,5647,1580,472,1371.945,527.6248,0,0
331,User6,5669,1580,472,1558.103,495.5595,0,0
332,User6,5685,1683,427,1375.772,532.2741,0,0
333,User6,5703,1834,360,1481.425,506.2503,0,0
334,User6,5717,1994,284,1566.306,484.8092,0,0
335,User6,5733,2083,255,1379.951,590.771,0,0
336,User6,5749,2138,240,1362.48,529.0123,0,0
337,User6,5767,2187,229,1507.611,450.9601,0,0
338,User6,5781,2220,223,1659.578,372.614,0,0
339,User6,5797,2250,223,1689.062,408.9587,0,0
340,User6,5814,2258,223,1694.886,406.4687,0,0
341,User6,5829,2260,223,1735.598,403.7643,0,0
342,User6,5844,2261,223,1728.733,404.8989,0,0
343,User6,5859,2261,223,1685.669,447.1459,0,0
344,User6,5874,2261,223,1686.04,446.4651,0,0
345,User6,5891,2263,223,1686.04,446.4651,0,0
346,User6,5907,2264,223,1678.875,451.6345,0,0
347,User6,5923,2265,223,1678.875,451.6345,0,0
348,User6,5940,2266,223,1664.396,413.7778,0,0
349,User6,5954,2268,223,1664.932,413.7553,0,0
350,User6,5970,2273,220,1654.535,337.829,0,0
351,User6,5987,2282,213,1654.535,337.829,0,0
352,User6,6004,2301,199,1642.03,346.9215,0,0
353,User6,6019,2334,182,1331.421,637.5789,0,0
354,User6,6034,2350,173,1469.487,601.6644,0,0
355,User6,6050,2357,172,1590.545,556.9979,0,0
356,User6,6067,2361,170,1411.458,684.5279,0,0
357,User6,6083,2362,170,1422.565,612.8161,0,0
358,User6,6099,2362,170,1413.041,606.624,0,0
359,User6,6118,2362,170,1418.378,638.6645,0,0
360,User6,6147,2362,170,1342.991,587.5344,0,0
361,User6,6162,2362,170,1346.603,593.7616,0,0
362,User6,6177,2362,170,1426.822,713.0176,0,0
363,User6,6192,2362,170,1416.079,769.0136,0,0
364,User6,6209,2362,170,1360.307,708.0231,0,0
365,User6,6224,2362,170,1360.307,708.0231,0,0
366,User6,6238,2362,170,1363.997,719.7436,0,0
367,User6,6253,2362,170,1363.997,719.7436,0,0
368,User6,6272,2362,170,1354.848,733.4872,0,0
369,User6,6300,2362,170,1453.731,693.3378,0,0
370,User6,6316,2362,170,1560.892,672.4686,0,0
371,User6,6332,2362,170,1537.243,645.4921,0,0
372,User6,6349,2362,170,1530.159,655.7478,0,0
373,User6,6388,2362,170,1530.159,655.7478,0,0
374,User6,6478,2362,170,1546.575,669.4354,0,0
375,User6,6540,2362,170,1614.485,725.7215,0,0
376,User6,6578,2362,170,2193.185,265.6911,0,0
377,User6,6609,2362,170,2135.225,188.0779,0,0
378,User6,6637,2362,170,2262.588,254.5033,0,0
379,User6,6667,2362,170,2295.335,194.6665,0,0
380,User6,6682,2362,170,2173.989,255.6477,0,0
381,User6,6702,2362,170,2197.915,266.7477,0,0
382,User6,6730,2362,170,2176.89,224.0356,0,0
383,User6,6747,2362,170,2365.104,81.50861,0,0
384,User6,6761,2368,170,2308.026,-10.20444,0,0
385,User6,6777,2390,171,2308.026,-10.20444,0,0
386,User6,6792,2404,171,1462.198,114.6197,0,0
387,User6,6810,2421,170,1423.83,96.11171,0,0
388,User6,6829,2436,165,1381.541,49.75691,0,0
389,User6,6913,2471,132,1441.082,141.8244,0,0
390,User6,6923,2473,129,1430.345,58.89598,0,0
391,User6,6953,2476,116,1441.452,77.68893,0,0
392,User6,6968,2479,105,1410.966,17.42384,0,0
393,User6,6984,2479,101,1362.197,-7.722713,0,0
394,User6,7001,2479,99,1366.526,-41.03327,0,0
395,User6,7031,2479,97,1513.333,-158.7935,0,0
396,User6,7046,2478,96,1401.667,-113.2097,0,0
397,User6,7062,2477,96,1263.899,-49.56985,0,0
398,User6,7080,2476,94,1300.586,10.57461,0,0
399,User6,7096,2475,93,1309.154,-5.68896,0,0
400,User6,7125,2474,91,1192.958,391.329,0,0
401,User6,7140,2472,90,1037.913,782.7225,0,0
402,User6,7158,2472,86,1037.913,782.7225,0,0
403,User6,7173,2473,83,1037.913,782.7225,0,0
404,User6,7189,2480,75,998.9437,2545.133,0,0
405,User6,7205,2496,65,998.9437,2545.133,0,0
406,User6,7220,2513,54,998.9437,2545.133,0,0
407,User6,7237,2526,47,1350.969,686.6467,0,0
408,User6,7256,2541,41,1417.753,573.2507,0,0
409,User6,7290,2554,40,1405.801,527.1249,0,0
410,User6,7316,2558,40,1336.743,466.3677,0,0
411,User6,7331,2558,40,1330.988,507.2547,0,0
412,User6,7346,2559,42,1349.535,526.4531,0,0
413,User6,7361,2559,42,1377.305,549.2671,0,0
414,User6,7377,2561,42,1380.134,519.0634,0,0
415,User6,7392,2563,43,1366.043,510.9019,0,0
416,User6,7408,2563,45,1374.247,521.5946,0,0
417,User6,7424,2575,49,1371.425,502.9725,0,0
418,User6,7441,2584,55,1371.425,502.9725,0,0
419,User6,7457,2598,67,1368.959,419.8327,0,0
420,User6,7473,2611,89,1368.959,419.8327,0,0
421,User6,7490,2620,105,1344.63,359.5314,0,0
422,User6,7505,2625,114,1330.702,367.3312,0,0
423,User6,7525,2625,117,1330.702,367.3312,0,0
424,User6,7553,2625,122,1366.079,345.4011,0,0
425,User6,7567,2625,123,1511.013,296.1365,0,0
426,User6,7583,2637,138,1514.823,273.1086,0,0
427,User6,7601,2642,149,1375.822,284.5175,0,0
428,User6,7633,2646,163,1319.115,370.5215,0,0
429,User6,7662,2646,168,1351.887,323.797,0,0
430,User6,7678,2645,168,1354.257,334.0919,0,0
431,User6,7694,2643,168,1360.302,318.1183,0,0
432,User6,7710,2642,168,1371.115,325.7375,0,0
433,User6,7727,2642,167,1388.258,244.4951,0,0
434,User6,7743,2642,167,1393.639,9.91841,0,0
435,User6,7759,2642,167,1397.955,-87.30389,0,0
436,User6,7775,2642,167,1391.386,-62.84401,0,0
437,User6,7791,2642,167,1395.113,-53.99363,0,0
438,User6,7806,2642,167,1395.689,-74.88755,0,0
439,User6,7821,2640,167,1395.689,-74.88755,0,0
440,User6,7839,2639,167,1393.945,-71.82073,0,0
441,User6,7869,2639,167,1548.885,-117.0289,0,0
442,User6,7884,2639,167,1553.306,-126.042,0,0
443,User6,7900,2639,167,1386.787,-62.18973,0,0
444,User6,7918,2639,167,1400.332,-41.2666,0,0
445,User6,7936,2639,167,1404.791,-61.66953,0,0
446,User6,7963,2639,167,1553.232,-131.6021,0,0
447,User6,7979,2639,167,1555.702,-134.4614,0,0
448,User6,7995,2639,167,1545.451,-131.26,0,0
449,User6,8012,2639,167,1420.629,-106.2296,0,0
450,User6,8027,2639,167,1281.438,-69.78256,0,0
451,User6,8043,2639,167,1343.7,22.59618,0,0
452,User6,8059,2639,167,1351.404,16.958,0,0
453,User6,8075,2639,167,1423.639,-9.318936,0,0
454,User6,8091,2639,167,1423.639,-9.318936,0,0
455,User6,8107,2639,167,1408.528,3.477797,0,0
456,User6,8123,2639,167,1404.649,-50.05726,0,0
457,User6,8139,2639,167,1404.649,-50.05726,0,0
458,User6,8155,2639,167,1400.957,96.25798,0,0
459,User6,8169,2639,167,1400.957,96.25798,0,0
460,User6,8187,2639,167,1400.957,96.25798,0,0
461,User6,8201,2639,167,1414.478,328.038,0,0
462,User6,8216,2639,167,1526.241,406.1032,0,0
463,User6,8233,2639,167,1415.349,479.6624,0,0
464,User6,8250,2629,176,1360.095,467.6371,0,0
465,User6,8265,2582,225,1353.748,473.297,0,0
466,User6,8281,2500,302,1354.614,479.4286,0,0
467,User6,8296,2430,379,1475.362,438.9095,0,0
468,User6,8312,2363,455,1587.125,427.7533,0,0
469,User6,8328,2315,521,1517.734,359.5312,0,0
470,User6,8344,2287,553,1518.041,347.8394,0,0
471,User6,8360,2264,587,1400.069,491.1616,0,0
472,User6,8376,2254,597,1332.229,488.2178,0,0
473,User6,8392,2251,601,1451.838,480.8979,0,0
474,User6,8408,2249,603,1560.052,476.7988,0,0
475,User6,8424,2248,604,1559.155,550.0425,0,0
476,User6,8439,2248,605,1457.946,598.0628,0,0
477,User6,8456,2248,608,1457.946,598.0628,0,0
478,User6,8471,2248,609,1450.471,585.6091,0,0
479,User6,8486,2248,610,1450.471,585.6091,0,0
480,User6,8502,2248,610,1550.165,583.2709,0,0
481,User6,8518,2248,610,1428.491,727.3542,0,0
482,User6,8534,2248,610,1484.769,623.4296,0,0
483,User6,8549,2249,610,1574.306,580.5319,0,0
484,User6,8564,2250,609,1561.666,625.6183,0,0
485,User6,8581,2250,609,1559.836,636.5928,0,0
486,User6,8596,2250,609,1409.708,748.4653,0,0
487,User6,8612,2250,609,1361.828,696.7182,0,0
488,User6,8628,2250,609,1361.534,680.6562,0,0
489,User6,8644,2250,609,1343.341,728.6453,0,0
490,User6,8660,2250,609,1449.464,656.2311,0,0
491,User6,8676,2250,609,1537.64,575.9488,0,0
492,User6,8692,2250,609,1564.521,648.8917,0,0
493,User6,8708,2250,609,1564.134,650.6834,0,0
494,User6,8724,2250,609,1515.884,714.6295,0,0
495,User6,8740,2250,609,1514.099,717.3964,0,0
496,User6,8757,2250,609,1537.819,631.0521,0,0
497,User6,8771,2250,609,1537.819,631.0521,0,0
498,User6,8786,2250,609,1546.61,623.041,0,0
499,User6,8801,2250,609,1546.61,623.041,0,0
500,User6,8818,2250,609,1436.702,726.8657,0,0
501,User6,8833,2250,609,1546.616,648.2875,0,0
502,User6,8850,2250,609,1685.875,608.0319,0,0
503,User6,8865,2250,609,1694.343,619.4609,0,0
504,User6,8882,2250,609,1764.704,628.2713,0,0
505,User6,8898,2250,609,1763.064,621.895,0,0
506,User6,8913,2250,609,1764.294,639.0083,0,0
507,User6,8930,2250,609,1783.354,657.2158,0,0
508,User6,8946,2250,609,1769.855,632.1478,0,0
509,User6,8962,2250,609,1697.799,513.734,0,0
510,User6,8977,2250,609,1611.912,485.8452,0,0
511,User6,8993,2250,609,1444.426,539.1302,0,0
512,User6,9010,2250,609,1379.116,493.8503,0,0
513,User6,9024,2250,609,1371.267,501.2008,0,0
514,User6,9040,2250,609,1387.553,538.4807,0,0
515,User6,9056,2250,609,1396.458,519.7314,0,0
