RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
247,User9,4105,2306,108,1077.385,312.8965,0,0
248,User9,4121,2307,108,1076.345,318.1604,0,0
249,User9,4137,2307,108,1064.003,327.2149,0,0
250,User9,4153,2307,108,1075.32,325.3064,0,0
251,User9,4184,2307,108,1051.055,404.117,0,0
252,User9,4200,2307,108,1082.278,341.0844,0,0
253,User9,4216,2307,108,1071.893,349.3252,0,0
254,User9,4232,2307,108,1160.311,321.1782,0,0
255,User9,4248,2307,108,1325.555,245.5068,0,0
256,User9,4264,2307,108,1622.724,240.6734,0,0
257,User9,4280,2307,108,1635.367,220.6807,0,0
258,User9,4296,2357,73,1635.367,220.6807,0,0
259,User9,4312,2443,29,1610.573,209.1073,0,0
260,User9,4327,2457,24,1599.638,212.6956,0,0
261,User9,4344,2462,24,1599.638,212.6956,0,0
262,User9,4360,2476,34,1600.132,199.1295,0,0
263,User9,4374,2495,70,1592.67,186.8707,0,0
264,User9,4391,2503,101,1598.824,194.242,0,0
265,User9,4406,2503,131,1595.125,185.0516,0,0
266,User9,4422,2501,142,1595.125,185.0516,0,0
267,User9,4439,2497,149,1581.34,176.4793,0,0
268,User9,4454,2493,153,1573.361,178.1647,0,0
269,User9,4469,2487,157,1562.915,203.7783,0,0
270,User9,4485,2484,158,1575.632,201.9089,0,0
271,User9,4501,2482,159,1585.845,159.7405,0,0
272,User9,4518,2480,159,1594.205,182.0797,0,0
273,User9,4534,2480,159,1501.827,294.751,0,0
274,User9,4548,2480,159,1394.792,389.4362,0,0
275,User9,4564,2480,156,1394.792,389.4362,0,0
276,User9,4581,2480,153,1347.436,539.4418,0,0
277,User9,4597,2480,136,1347.436,539.4418,0,0
278,User9,4615,2481,127,1366.949,549.782,0,0
279,User9,4630,2486,120,1395.941,539.5288,0,0
280,User9,4659,2498,110,1365.398,544.2833,0,0
281,User9,4674,2500,109,1367.75,548.1447,0,0
282,User9,4691,2500,108,1367.75,548.1447,0,0
283,User9,4706,2500,108,1379.223,545.86,0,0
284,User9,4721,2500,108,1354.863,544.8434,0,0
285,User9,4738,2500,108,1452.316,526.5351,0,0
286,User9,4754,2500,108,1517.987,492.8097,0,0
287,User9,4768,2500,108,2349.932,293.3459,0,0
288,User9,4784,2500,108,2352.229,264.722,0,0
289,User9,4799,2501,107,2362.626,234.4522,0,0
290,User9,4814,2502,107,2367.933,227.4673,0,0
291,User9,4830,2506,105,2342.773,245.9674,0,0
292,User9,4846,2512,104,2327.208,250.0888,0,0
293,User9,4863,2521,98,2327.208,250.0888,0,0
294,User9,4880,2539,95,2323.818,235.5731,0,0
295,User9,4896,2552,90,2323.818,235.5731,0,0
296,User9,4910,2557,89,2328.474,235.5444,0,0
297,User9,4927,2558,89,2366.664,119.6387,0,0
298,User9,4942,2558,89,2366.664,119.6387,0,0
299,User9,4957,2558,89,2367.717,114.0169,0,0
300,User9,4973,2557,89,2340.83,219.9257,0,0
301,User9,4990,2554,89,2340.83,219.9257,0,0
302,User9,5005,2553,89,2368.882,222.9951,0,0
303,User9,5022,2551,89,2368.882,222.9951,0,0
304,User9,5037,2550,89,2307.895,244.8628,0,0
305,User9,5053,2548,89,2319.809,254.7838,0,0
306,User9,5068,2544,89,2352.722,234.3838,0,0
307,User9,5084,2542,89,2365.684,213.9071,0,0
308,User9,5100,2539,89,2370.262,210.5903,0,0
309,User9,5116,2537,89,2385.089,195.6556,0,0
310,User9,5132,2534,89,2348.934,232.1567,0,0
311,User9,5148,2529,89,2353.811,226.8681,0,0
312,User9,5164,2521,89,2372.189,188.3156,0,0
313,User9,5180,2520,89,2383.358,132.1925,0,0
314,User9,5197,2518,89,2405.748,61.69258,0,0
315,User9,5216,2515,89,2427.879,29.84753,0,0
316,User9,5244,2513,90,2366.829,35.62866,0,0
317,User9,5263,2511,91,2491.139,-12.7806,0,0
318,User9,5275,2508,91,2477.488,6.692502,0,0
319,User9,5291,2508,92,2477.488,6.692502,0,0
320,User9,5306,2506,93,2438.329,28.39108,0,0
321,User9,5322,2505,94,2438.329,28.39108,0,0
322,User9,5337,2504,95,2386.922,73.32434,0,0
323,User9,5353,2502,97,2409.184,71.24842,0,0
324,User9,5370,2499,97,2420.632,78.27946,0,0
325,User9,5385,2499,97,2431.48,62.14005,0,0
326,User9,5402,2499,97,2421.405,43.40654,0,0
327,User9,5417,2499,97,2376.148,39.22273,0,0
328,User9,5433,2499,97,2398.477,92.17348,0,0
329,User9,5449,2499,97,2416.042,84.35267,0,0
330,User9,5466,2499,97,2435.576,59.32643,0,0
331,User9,5482,2499,97,2447.996,45.01645,0,0
332,User9,5515,2499,97,2447.996,45.01645,0,0
333,User9,5530,2499,97,2447.996,45.01645,0,0
334,User9,5548,2499,97,2376.516,123.688,0,0
335,User9,5571,2499,97,2377.601,119.8345,0,0
336,User9,5599,2499,97,2377.601,119.8345,0,0
337,User9,5625,2499,97,2423.587,48.03087,0,0
338,User9,5640,2499,97,2419.482,37.59024,0,0
339,User9,5656,2499,97,2419.482,37.59024,0,0
340,User9,5672,2499,97,2427.197,43.2514,0,0
341,User9,5688,2490,101,2411.882,-3.603152,0,0
342,User9,5704,2440,120,2457.22,23.97947,0,0
343,User9,5720,2409,126,2454.922,38.50023,0,0
344,User9,5737,2384,132,2364.107,107.3381,0,0
345,User9,5751,2371,137,2388.088,90.87315,0,0
346,User9,5767,2359,140,2404.941,91.15707,0,0
347,User9,5783,2352,141,2419.443,76.42747,0,0
348,User9,5800,2340,143,2420.367,73.63579,0,0
349,User9,5815,2336,143,2418.703,67.86681,0,0
350,User9,5830,2321,141,2406.961,41.68543,0,0
351,User9,5847,2302,141,2376.009,34.28997,0,0
352,User9,5864,2277,144,1868.265,190.9092,0,0
353,User9,5895,2220,147,1866.481,224.3042,0,0
354,User9,5909,2207,149,1878.296,217.7048,0,0
355,User9,5925,2193,151,1884.327,208.6976,0,0
356,User9,5940,2179,152,1875.159,215.3844,0,0
357,User9,5956,2162,156,1875.159,215.3844,0,0
358,User9,5971,2144,161,1860.214,201.6752,0,0
359,User9,5987,2121,167,1863.02,194.0791,0,0
360,User9,6001,2098,173,1860.523,210.9885,0,0
361,User9,6017,2071,174,1870.566,203.7172,0,0
362,User9,6033,2062,174,1889.397,197.3266,0,0
363,User9,6049,2055,174,1913.518,200.7545,0,0
364,User9,6065,2048,176,1888.735,206.0218,0,0
365,User9,6081,2043,177,1856.291,174.5003,0,0
366,User9,6097,2031,179,1900.107,199.779,0,0
367,User9,6113,2010,183,1877.061,231.445,0,0
368,User9,6130,2000,185,1871.174,232.9922,0,0
369,User9,6145,1991,185,1929.468,228.5853,0,0
370,User9,6161,1979,185,1968.32,210.4154,0,0
371,User9,6177,1971,186,1965.065,202.7248,0,0
372,User9,6192,1963,186,1949.368,213.4292,0,0
373,User9,6208,1958,186,1956.636,214.064,0,0
374,User9,6225,1954,185,1956.636,214.064,0,0
375,User9,6241,1951,184,1985.328,196.1322,0,0
376,User9,6256,1949,182,2000.063,159.4278,0,0
377,User9,6270,1948,182,1950.398,180.6522,0,0
378,User9,6285,1948,182,1952.705,183.4859,0,0
379,User9,6301,1948,182,1929.784,169.581,0,0
380,User9,6316,1948,182,1877.242,166.1643,0,0
381,User9,6333,1948,182,1790.308,155.5514,0,0
382,User9,6348,1948,181,1785.33,172.1508,0,0
383,User9,6364,1948,179,1808.969,173.4912,0,0
384,User9,6381,1948,177,1820.478,169.5605,0,0
385,User9,6397,1947,174,1801.873,171.1575,0,0
386,User9,6413,1947,174,1793.808,166.7572,0,0
387,User9,6429,1946,173,1810.578,157.1271,0,0
388,User9,6444,1946,173,1816.508,159.9631,0,0
389,User9,6460,1945,171,1816.508,159.9631,0,0
390,User9,6476,1944,171,1824.113,145.5371,0,0
391,User9,6491,1944,171,1824.113,145.5371,0,0
392,User9,6508,1944,171,1779.445,161.1773,0,0
393,User9,6523,1944,171,1780.973,157.7808,0,0
394,User9,6539,1944,171,1819.273,136.9798,0,0
395,User9,6555,1944,171,1819.273,136.9798,0,0
396,User9,6571,1944,171,1815.708,136.5161,0,0
397,User9,6587,1944,171,1798.419,135.0629,0,0
398,User9,6603,1944,171,1814.125,133.7281,0,0
399,User9,6619,1944,171,1824.594,131.071,0,0
400,User9,6634,1944,171,1819.519,126.8377,0,0
401,User9,6651,1944,171,1821.747,126.1231,0,0
402,User9,6668,1944,171,1838.935,123.0949,0,0
403,User9,6682,1944,171,1840.047,118.3947,0,0
404,User9,6698,1944,171,1802.365,113.2873,0,0
405,User9,6714,1944,171,1807.603,110.2927,0,0
406,User9,6731,1944,171,1800.198,120.5989,0,0
407,User9,6747,1944,171,1796.742,126.1742,0,0
408,User9,6762,1944,171,1829.177,128.6022,0,0
409,User9,6778,1921,206,1831.53,130.4173,0,0
410,User9,6794,1883,287,1830.078,122.1859,0,0
411,User9,6810,1853,347,1831.774,110.5187,0,0
412,User9,6826,1826,417,1817.224,100.6273,0,0
413,User9,6843,1798,465,1822.581,100.375,0,0
414,User9,6859,1782,494,1852.727,120.5134,0,0
415,User9,6875,1770,506,1875.79,147.1145,0,0
416,User9,6890,1758,514,1875.79,147.1145,0,0
417,User9,6906,1748,520,1877.112,161.6532,0,0
418,User9,6922,1745,520,1891.432,165.3703,0,0
419,User9,6938,1743,521,1878.062,156.7064,0,0
420,User9,6954,1741,522,1878.062,156.7064,0,0
421,User9,6970,1739,522,1870.122,152.571,0,0
422,User9,6987,1737,522,1889.826,173.9222,0,0
423,User9,7001,1734,522,1892.784,180.3582,0,0
424,User9,7018,1733,522,1879.65,195.374,0,0
425,User9,7034,1732,522,1874.661,206.5323,0,0
426,User9,7050,1730,522,1870.693,201.5617,0,0
427,User9,7066,1729,522,1865.413,180.4807,0,0
428,User9,7091,1729,522,1865.413,180.4807,0,0
429,User9,7115,1729,522,1779.78,214.0364,0,0
430,User9,7133,1729,522,1337.839,477.9059,0,0
431,User9,7160,1729,522,1299.652,499.2302,0,0
432,User9,7176,1729,522,1316.238,513.1499,0,0
433,User9,7191,1729,522,1316.238,513.1499,0,0
434,User9,7205,1729,522,1320.914,520.6959,0,0
435,User9,7224,1729,522,1320.914,520.6959,0,0
436,User9,7238,1729,522,1326.642,537.7019,0,0
437,User9,7254,1729,522,1355.879,522.2161,0,0
438,User9,7270,1729,522,1323.903,558.1219,0,0
439,User9,7286,1808,493,1327.491,555.9146,0,0
440,User9,7312,2000,399,1327.491,555.9146,0,0
441,User9,7332,2103,348,1337.278,552.1406,0,0
442,User9,7347,2156,319,1347.466,555.2401,0,0
443,User9,7364,2193,299,1335.596,562.9769,0,0
444,User9,7379,2217,285,1331.91,573.3885,0,0
445,User9,7395,2231,276,1315.902,583.4651,0,0
446,User9,7410,2232,275,1304.818,585.2444,0,0
447,User9,7426,2232,275,1306.137,572.7532,0,0
448,User9,7443,2232,275,1310.2,582.3927,0,0
449,User9,7457,2233,275,1310.2,582.3927,0,0
450,User9,7473,2233,275,1339.543,591.8492,0,0
451,User9,7489,2234,275,1339.543,591.8492,0,0
452,User9,7505,2234,275,1348.411,574.5242,0,0
453,User9,7521,2234,275,1374.879,543.5698,0,0
454,User9,7536,2235,273,1374.879,543.5698,0,0
455,User9,7552,2238,273,1336.147,552.1137,0,0
456,User9,7568,2245,269,1303.354,575.3044,0,0
457,User9,7584,2260,264,1314.88,567.9623,0,0
458,User9,7600,2278,255,1374.245,543.7959,0,0
459,User9,7615,2294,244,1439.86,475.9496,0,0
460,User9,7632,2308,233,2232.386,268.4628,0,0
461,User9,7648,2317,227,2224.072,254.7422,0,0
462,User9,7663,2321,221,2213.663,244.5535,0,0
463,User9,7679,2324,219,2192.393,272.3487,0,0
464,User9,7695,2324,219,2178.513,273.9611,0,0
465,User9,7711,2325,219,2174.657,260.2913,0,0
466,User9,7727,2326,218,2187.95,260.5675,0,0
467,User9,7744,2327,217,2206.07,237.0598,0,0
468,User9,7759,2329,216,2201.233,248.0501,0,0
469,User9,7775,2332,215,2256.658,261.4112,0,0
470,User9,7792,2333,215,2256.658,261.4112,0,0
471,User9,7807,2334,215,2334.187,220.4675,0,0
472,User9,7823,2335,215,2319.999,238.9339,0,0
473,User9,7838,2337,215,2319.999,238.9339,0,0
474,User9,7853,2344,212,2319.999,238.9339,0,0
475,User9,7868,2351,209,2334.203,226.8177,0,0
476,User9,7885,2358,206,2393.769,173.3633,0,0
477,User9,7900,2363,204,2391.111,150.8545,0,0
478,User9,7917,2369,202,2394.541,152.7553,0,0
479,User9,7933,2372,201,2357.577,170.1075,0,0
480,User9,7948,2374,201,2369.874,190.8115,0,0
481,User9,7964,2376,200,2318.74,213.2696,0,0
482,User9,7980,2376,199,2281.617,210.6322,0,0
483,User9,7997,2378,197,2311.779,181.6503,0,0
484,User9,8012,2379,195,2314.365,158.9504,0,0
485,User9,8028,2380,194,2262.722,203.9192,0,0
486,User9,8045,2380,194,2264.786,216.3917,0,0
487,User9,8060,2380,194,2245.721,232.6171,0,0
488,User9,8076,2380,194,2239.43,209.746,0,0
489,User9,8092,2380,194,2250.365,216.3186,0,0
490,User9,8108,2379,194,2250.64,223.2676,0,0
491,User9,8124,2379,194,2266.867,207.956,0,0
492,User9,8142,2377,194,2266.867,207.956,0,0
493,User9,8157,2377,194,2271.631,204.2995,0,0
494,User9,8172,2377,194,2268.279,197.739,0,0
495,User9,8188,2377,194,2274.171,188.3942,0,0
496,User9,8204,2378,194,2263.155,182.441,0,0
497,User9,8220,2381,194,2263.155,182.441,0,0
498,User9,8236,2381,195,2246.005,125.0197,0,0
499,User9,8252,2381,195,2243.645,122.2249,0,0
500,User9,8268,2381,197,2253.534,170.1815,0,0
501,User9,8283,2381,197,2266.579,188.961,0,0
502,User9,8300,2381,197,2236.684,159.8372,0,0
503,User9,8316,2381,197,2205.328,119.0598,0,0
504,User9,8332,2381,197,2212.609,124.4123,0,0
505,User9,8347,2381,197,2219.163,123.2719,0,0
506,User9,8363,2381,197,2245.355,200.1986,0,0
507,User9,8379,2381,197,2248.891,239.1576,0,0
508,User9,8395,2381,197,2260.314,211.5273,0,0
509,User9,8411,2381,197,2265.37,179.8923,0,0
510,User9,8427,2381,197,2266.858,190.0587,0,0
511,User9,8444,2381,197,2264.441,184.7034,0,0
512,User9,8458,2381,197,2264.441,184.7034,0,0
513,User9,8474,2381,197,2016.337,147.4128,0,0
514,User9,8490,2381,197,1852.816,211.5334,0,0
515,User9,8507,2381,197,1310.808,163.7657,0,0
516,User9,8521,2381,197,1247.414,221.9183,0,0
517,User9,8536,2381,197,1247.414,221.9183,0,0
518,User9,8556,2381,197,1247.414,221.9183,0,0
