RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
1,DEMO,123,1888,564,0,0,0,0
2,DEMO,139,1888,564,0,0,0,0
3,DEMO,154,1888,564,0,0,0,0
4,DEMO,169,1889,564,0,0,0,0
5,DEMO,185,1889,564,0,0,0,0
6,DEMO,201,1889,564,0,0,0,0
7,DEMO,218,1889,564,0,0,0,0
8,DEMO,233,1889,564,0,0,0,0
9,DEMO,250,1889,564,0,0,0,0
10,DEMO,265,1889,564,0,0,0,0
11,DEMO,281,1889,564,0,0,0,0
12,DEMO,317,1889,564,0,0,0,0
13,DEMO,343,1889,564,0,0,0,0
14,DEMO,359,1889,564,0,0,0,0
15,DEMO,378,1889,564,0,0,0,0
16,DEMO,417,1889,564,0,0,0,0
17,DEMO,438,1889,564,0,0,0,0
18,DEMO,455,1889,564,0,0,0,0
19,DEMO,470,1889,564,0,0,0,0
20,DEMO,486,1889,564,0,0,0,0
21,DEMO,503,1889,564,0,0,0,0
22,DEMO,519,1889,564,0,0,0,0
23,DEMO,534,1889,564,0,0,0,0
24,DEMO,550,1889,564,0,0,0,0
25,DEMO,566,1889,564,0,0,0,0
26,DEMO,582,1889,564,0,0,0,0
27,DEMO,598,1889,564,0,0,0,0
28,DEMO,613,1889,564,0,0,0,0
29,DEMO,628,1889,564,0,0,0,0
30,DEMO,644,1889,564,0,0,0,0
31,DEMO,660,1889,564,0,0,0,0
32,DEMO,676,1889,564,0,0,0,0
33,DEMO,692,1889,564,0,0,0,0
34,DEMO,708,1889,564,0,0,0,0
35,DEMO,724,1889,564,0,0,0,0
36,DEMO,741,1981,526,0,0,0,0
37,DEMO,757,1981,526,0,0,0,0
38,DEMO,795,2398,355,0,0,0,0
39,DEMO,818,2498,320,0,0,0,0
40,DEMO,833,2537,305,0,0,0,0
41,DEMO,850,2582,293,0,0,0,0
42,DEMO,866,2599,289,0,0,0,0
43,DEMO,881,2610,287,0,0,0,0
44,DEMO,897,2617,284,0,0,0,0
