RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
206,补录Uer18,3718,2475,256,2454.512,61.20459,0,0
207,补录Uer18,3735,2476,256,2493.69,-39.65564,0,0
208,补录Uer18,3751,2481,252,2257.341,403.6536,0,0
209,补录Uer18,3765,2491,240,2257.341,403.6536,0,0
210,补录Uer18,3782,2507,219,2422.617,33.35696,0,0
211,补录Uer18,3797,2523,190,2422.617,33.35696,0,0
212,补录Uer18,3813,2537,166,2422.617,33.35696,0,0
213,补录Uer18,3828,2547,140,2532.209,-49.68658,0,0
214,补录Uer18,3846,2551,107,2532.209,-49.68658,0,0
215,补录Uer18,3940,2551,101,2532.209,-49.68658,0,0
216,补录Uer18,3967,2546,95,2177.958,399.0208,0,0
217,补录Uer18,3984,2540,94,2652.871,-27.79383,0,0
218,补录Uer18,4000,2539,94,2652.871,-27.79383,0,0
219,补录Uer18,4016,2538,94,2506.109,40.91903,0,0
220,补录Uer18,4033,2535,93,2506.109,40.91903,0,0
221,补录Uer18,4056,2529,91,2506.109,40.91903,0,0
222,补录Uer18,4079,2510,89,2234.079,380.0608,0,0
223,补录Uer18,4097,2507,89,2477.726,89.28416,0,0
224,补录Uer18,4111,2503,89,2477.726,89.28416,0,0
225,补录Uer18,4128,2502,89,2477.726,89.28416,0,0
226,补录Uer18,4152,2500,89,2386.449,62.9289,0,0
227,补录Uer18,4175,2497,89,2416.679,-105.9699,0,0
228,补录Uer18,4190,2497,89,2589.124,20.7644,0,0
229,补录Uer18,4208,2497,89,2589.124,20.7644,0,0
230,补录Uer18,4224,2497,89,2589.124,20.7644,0,0
231,补录Uer18,4241,2497,89,2157.31,417.3022,0,0
232,补录Uer18,4269,2497,89,2460.863,-21.78357,0,0
233,补录Uer18,4285,2497,89,2620.003,-161.5611,0,0
234,补录Uer18,4301,2497,89,2305.484,77.90423,0,0
235,补录Uer18,4316,2497,89,2303.223,108.7078,0,0
236,补录Uer18,4332,2497,89,2358.456,140.1244,0,0
237,补录Uer18,4348,2497,89,2309.072,-78.6734,0,0
238,补录Uer18,4369,2497,89,2339.457,-327.5662,0,0
239,补录Uer18,4406,2497,89,2520.928,-22.90747,0,0
240,补录Uer18,4433,2497,89,2386.172,136.0827,0,0
241,补录Uer18,4467,2497,89,2499.853,-109.9021,0,0
242,补录Uer18,4498,2497,89,2564.202,-83.42267,0,0
243,补录Uer18,4523,2497,89,2545.097,-154.9125,0,0
244,补录Uer18,4540,2497,89,2545.097,-154.9125,0,0
245,补录Uer18,4556,2495,92,2538.87,-212.783,0,0
246,补录Uer18,4584,2478,110,2137.651,258.5052,0,0
247,补录Uer18,4599,2468,118,2137.651,258.5052,0,0
248,补录Uer18,4615,2459,124,2086.165,-185.8677,0,0
249,补录Uer18,4631,2452,128,2086.165,-185.8677,0,0
250,补录Uer18,4647,2443,131,2086.165,-185.8677,0,0
251,补录Uer18,4664,2436,131,1971.635,438.8517,0,0
252,补录Uer18,4685,2423,131,1877.056,293.7272,0,0
253,补录Uer18,4712,2393,131,1877.056,293.7272,0,0
254,补录Uer18,4740,2278,147,1597.493,87.99765,0,0
255,补录Uer18,4756,2232,155,1623.793,103.3206,0,0
256,补录Uer18,4770,2197,157,1623.793,103.3206,0,0
257,补录Uer18,4786,2165,159,1612.666,121.3596,0,0
258,补录Uer18,4800,2146,159,1612.666,121.3596,0,0
259,补录Uer18,4817,2135,159,1680.26,166.5855,0,0
260,补录Uer18,4833,2130,161,1680.26,166.5855,0,0
261,补录Uer18,4849,2128,161,1690.12,80.11678,0,0
262,补录Uer18,4865,2125,161,1690.12,80.11678,0,0
263,补录Uer18,4880,2124,162,1690.12,80.11678,0,0
264,补录Uer18,4895,2123,162,1797.216,374.4453,0,0
265,补录Uer18,4913,2122,163,1961.559,103.0663,0,0
266,补录Uer18,4926,2118,164,1961.559,103.0663,0,0
267,补录Uer18,4942,2111,165,1961.559,103.0663,0,0
268,补录Uer18,4959,2099,165,2055.462,-51.99582,0,0
269,补录Uer18,4987,2080,165,2055.462,-51.99582,0,0
270,补录Uer18,5002,2060,163,1777.715,318.1433,0,0
271,补录Uer18,5018,2041,163,1791.841,16.09814,0,0
272,补录Uer18,5034,2024,162,1799.187,-140.9809,0,0
273,补录Uer18,5048,2012,160,1799.187,-140.9809,0,0
274,补录Uer18,5064,2007,159,1799.187,-140.9809,0,0
275,补录Uer18,5079,1996,157,2055.119,119.5941,0,0
276,补录Uer18,5095,1994,156,2090.159,-15.65593,0,0
277,补录Uer18,5111,1989,156,2090.159,-15.65593,0,0
278,补录Uer18,5126,1984,156,2090.159,-15.65593,0,0
279,补录Uer18,5141,1974,156,2090.159,-15.65593,0,0
280,补录Uer18,5164,1965,156,1636.801,421.8062,0,0
281,补录Uer18,5189,1953,158,1722.487,-66.87463,0,0
282,补录Uer18,5205,1950,158,1653.001,44.68603,0,0
283,补录Uer18,5220,1946,158,1705.243,-19.99092,0,0
284,补录Uer18,5235,1945,158,1799.894,-162.6683,0,0
285,补录Uer18,5251,1943,158,1799.894,-162.6683,0,0
286,补录Uer18,5266,1942,158,1975.541,441.0451,0,0
287,补录Uer18,5282,1942,158,1975.541,441.0451,0,0
288,补录Uer18,5297,1942,159,1975.541,441.0451,0,0
289,补录Uer18,5313,1942,160,1975.541,441.0451,0,0
290,补录Uer18,5327,1942,161,1975.541,441.0451,0,0
291,补录Uer18,5345,1942,162,1975.541,441.0451,0,0
292,补录Uer18,5360,1942,162,1975.541,441.0451,0,0
293,补录Uer18,5377,1942,164,1975.541,441.0451,0,0
294,补录Uer18,5393,1942,165,1975.541,441.0451,0,0
295,补录Uer18,5406,1942,166,1975.541,441.0451,0,0
296,补录Uer18,5423,1942,167,1975.541,441.0451,0,0
297,补录Uer18,5438,1942,167,1975.541,441.0451,0,0
298,补录Uer18,5454,1942,167,1975.541,441.0451,0,0
299,补录Uer18,5469,1942,167,1975.541,441.0451,0,0
300,补录Uer18,5485,1942,167,1975.541,441.0451,0,0
301,补录Uer18,5501,1942,167,1975.541,441.0451,0,0
302,补录Uer18,5516,1942,167,1975.541,441.0451,0,0
303,补录Uer18,5531,1942,167,1975.541,441.0451,0,0
304,补录Uer18,5547,1942,167,1975.541,441.0451,0,0
305,补录Uer18,5563,1942,167,1975.541,441.0451,0,0
306,补录Uer18,5579,1942,167,1975.541,441.0451,0,0
307,补录Uer18,5595,1942,167,1975.541,441.0451,0,0
308,补录Uer18,5610,1942,167,1975.541,441.0451,0,0
309,补录Uer18,5625,1942,167,1846.711,146.9105,0,0
310,补录Uer18,5640,1942,167,1846.711,146.9105,0,0
311,补录Uer18,5655,1942,167,1827.309,126.6507,0,0
312,补录Uer18,5672,1942,167,1827.309,126.6507,0,0
313,补录Uer18,5687,1942,167,1827.309,126.6507,0,0
314,补录Uer18,5703,1942,167,1827.309,126.6507,0,0
315,补录Uer18,5719,1942,167,2025.469,-57.44634,0,0
316,补录Uer18,5735,1942,167,2025.469,-57.44634,0,0
317,补录Uer18,5750,1942,167,2025.469,-57.44634,0,0
318,补录Uer18,5765,1942,167,1638.916,219.9482,0,0
319,补录Uer18,5782,1942,167,1878.554,165.4302,0,0
320,补录Uer18,5798,1942,167,1934.146,155.0126,0,0
321,补录Uer18,5814,1942,167,1876.468,9.86955,0,0
322,补录Uer18,5830,1942,167,1876.468,9.86955,0,0
323,补录Uer18,5845,1942,167,1900.965,10.80397,0,0
324,补录Uer18,5862,1942,167,1900.965,10.80397,0,0
325,补录Uer18,5875,1942,167,1900.965,10.80397,0,0
326,补录Uer18,5892,1942,167,1900.965,10.80397,0,0
327,补录Uer18,5908,1942,167,2013.319,-87.18944,0,0
328,补录Uer18,5923,1942,167,1967.958,-72.20937,0,0
329,补录Uer18,5937,1942,167,1967.958,-72.20937,0,0
330,补录Uer18,5953,1942,167,1954.553,-88.64117,0,0
331,补录Uer18,5969,1942,167,1954.553,-88.64117,0,0
332,补录Uer18,5986,1942,167,1929.794,53.2463,0,0
333,补录Uer18,6001,1942,167,1929.794,53.2463,0,0
334,补录Uer18,6017,1942,167,1914.427,6.617779,0,0
335,补录Uer18,6032,1942,167,1914.427,6.617779,0,0
336,补录Uer18,6047,1942,167,1902.57,29.4182,0,0
337,补录Uer18,6063,1942,167,1902.57,29.4182,0,0
338,补录Uer18,6078,1942,167,1916.826,-138.1975,0,0
339,补录Uer18,6096,1942,167,1916.826,-138.1975,0,0
340,补录Uer18,6111,1927,175,1916.826,-138.1975,0,0
341,补录Uer18,6128,1890,199,1717.206,174.9697,0,0
342,补录Uer18,6141,1865,220,1717.206,174.9697,0,0
343,补录Uer18,6158,1848,235,1717.206,174.9697,0,0
344,补录Uer18,6173,1839,244,1692.208,162.4424,0,0
345,补录Uer18,6188,1833,248,1692.008,171.1978,0,0
346,补录Uer18,6204,1830,251,1692.008,171.1978,0,0
347,补录Uer18,6220,1828,253,1494.248,88.69059,0,0
348,补录Uer18,6234,1827,254,1494.248,88.69059,0,0
349,补录Uer18,6250,1823,259,1871.713,164.9957,0,0
350,补录Uer18,6266,1816,268,1871.713,164.9957,0,0
351,补录Uer18,6281,1806,280,1871.713,164.9957,0,0
352,补录Uer18,6297,1796,293,1952.816,314.8949,0,0
353,补录Uer18,6314,1780,314,1903.627,213.7476,0,0
354,补录Uer18,6330,1776,321,1903.627,213.7476,0,0
355,补录Uer18,6345,1773,324,1848.593,127.4252,0,0
356,补录Uer18,6360,1771,325,1848.593,127.4252,0,0
357,补录Uer18,6375,1771,327,1926.508,194.9137,0,0
358,补录Uer18,6393,1771,327,1767.475,143.753,0,0
359,补录Uer18,6409,1769,327,1767.475,143.753,0,0
360,补录Uer18,6424,1769,327,1904.795,36.19478,0,0
361,补录Uer18,6439,1768,327,1904.795,36.19478,0,0
362,补录Uer18,6475,1768,327,1563.795,99.74651,0,0
363,补录Uer18,6486,1768,327,1533.733,93.44049,0,0
364,补录Uer18,6502,1768,327,1533.733,93.44049,0,0
365,补录Uer18,6518,1768,327,1659.113,159.2574,0,0
366,补录Uer18,6533,1768,327,1659.113,159.2574,0,0
367,补录Uer18,6550,1768,327,1659.113,159.2574,0,0
368,补录Uer18,6566,1768,327,1699.519,141.6102,0,0
369,补录Uer18,6580,1768,327,1860.682,265.3631,0,0
370,补录Uer18,6595,1768,327,1847.473,280.1349,0,0
371,补录Uer18,6612,1768,327,1847.473,280.1349,0,0
372,补录Uer18,6628,1768,327,1775.805,242.075,0,0
373,补录Uer18,6646,1768,327,1789.306,225.465,0,0
374,补录Uer18,6687,1768,327,1736.024,178.7436,0,0
375,补录Uer18,6704,1792,327,1774.688,194.8898,0,0
376,补录Uer18,6720,1851,323,2080.873,355.1639,0,0
377,补录Uer18,6735,1927,308,2080.873,355.1639,0,0
378,补录Uer18,6751,2028,277,2363.181,240.3921,0,0
379,补录Uer18,6766,2088,250,2363.181,240.3921,0,0
380,补录Uer18,6781,2133,230,2467.091,137.3,0,0
381,补录Uer18,6796,2172,212,2467.091,137.3,0,0
382,补录Uer18,6812,2200,200,2214.074,415.4595,0,0
383,补录Uer18,6828,2224,186,2177.448,408.3699,0,0
384,补录Uer18,6847,2250,168,2177.448,408.3699,0,0
385,补录Uer18,6876,2267,151,2315.049,171.0441,0,0
386,补录Uer18,6892,2271,147,2438.958,34.59028,0,0
387,补录Uer18,6911,2276,143,2132.67,152.2252,0,0
388,补录Uer18,6937,2283,139,2572.865,19.80224,0,0
389,补录Uer18,6952,2292,136,2269.306,190.8742,0,0
390,补录Uer18,6968,2299,135,2269.306,190.8742,0,0
391,补录Uer18,6984,2307,135,2431.137,79.61422,0,0
392,补录Uer18,6999,2311,135,2431.137,79.61422,0,0
393,补录Uer18,7015,2312,135,2431.137,79.61422,0,0
394,补录Uer18,7031,2313,135,2469.21,258.4873,0,0
395,补录Uer18,7047,2315,135,2469.21,258.4873,0,0
396,补录Uer18,7062,2315,135,2346.855,122.2149,0,0
397,补录Uer18,7078,2316,135,2346.855,122.2149,0,0
398,补录Uer18,7094,2318,135,2406.594,16.71963,0,0
399,补录Uer18,7107,2320,135,2406.594,16.71963,0,0
400,补录Uer18,7124,2332,135,2406.594,16.71963,0,0
401,补录Uer18,7142,2348,137,2320.049,50.95568,0,0
402,补录Uer18,7158,2377,144,2460.128,0.1726053,0,0
403,补录Uer18,7188,2398,156,2453.792,-38.84962,0,0
404,补录Uer18,7220,2405,163,2453.792,-38.84962,0,0
405,补录Uer18,7235,2405,164,2309.766,194.889,0,0
406,补录Uer18,7250,2405,165,2262.779,184.9458,0,0
407,补录Uer18,7265,2405,167,2263.086,162.4451,0,0
408,补录Uer18,7282,2405,169,2303.278,157.4991,0,0
409,补录Uer18,7297,2405,172,2303.278,157.4991,0,0
410,补录Uer18,7315,2405,173,2317.737,57.95732,0,0
411,补录Uer18,7329,2405,175,2317.737,57.95732,0,0
412,补录Uer18,7347,2405,178,2317.737,57.95732,0,0
413,补录Uer18,7360,2405,180,2398.067,-107.6407,0,0
414,补录Uer18,7374,2404,182,2398.067,-107.6407,0,0
415,补录Uer18,7390,2404,184,2398.067,-107.6407,0,0
416,补录Uer18,7406,2404,184,2290.352,205.7061,0,0
417,补录Uer18,7423,2403,187,2341.493,48.4737,0,0
418,补录Uer18,7438,2403,187,2373.637,-50.35218,0,0
419,补录Uer18,7452,2403,187,2356.54,-7.039965,0,0
420,补录Uer18,7467,2403,187,2356.54,-7.039965,0,0
421,补录Uer18,7483,2402,187,2403.624,36.23167,0,0
422,补录Uer18,7499,2402,187,2403.624,36.23167,0,0
423,补录Uer18,7515,2402,187,2431.663,56.56527,0,0
424,补录Uer18,7530,2402,187,2431.663,56.56527,0,0
425,补录Uer18,7545,2402,187,2063.76,221.66,0,0
426,补录Uer18,7560,2401,187,2063.76,221.66,0,0
427,补录Uer18,7576,2401,187,2063.76,221.66,0,0
428,补录Uer18,7591,2401,187,1278.527,285.1424,0,0
429,补录Uer18,7609,2401,187,1278.527,285.1424,0,0
430,补录Uer18,7622,2400,187,1200.032,375.2516,0,0
431,补录Uer18,7637,2400,187,1175.025,329.3687,0,0
432,补录Uer18,7653,2400,187,1265.456,227.8512,0,0
433,补录Uer18,7668,2400,187,1278.783,202.3075,0,0
434,补录Uer18,7684,2400,187,1294.316,199.4706,0,0
435,补录Uer18,7699,2400,187,1305.422,152.3011,0,0
436,补录Uer18,7715,2400,187,1213.906,260.1112,0,0
437,补录Uer18,7730,2400,187,1211.349,320.0075,0,0
438,补录Uer18,7746,2400,187,1160.894,347.9191,0,0
439,补录Uer18,7762,2400,187,1056.423,294.755,0,0
440,补录Uer18,7777,2400,187,1056.423,294.755,0,0
441,补录Uer18,7792,2400,187,1093.019,187.6383,0,0
442,补录Uer18,7809,2400,187,1242.541,219.9201,0,0
443,补录Uer18,7825,2400,187,1242.541,219.9201,0,0
444,补录Uer18,7859,2400,187,1389.534,281.3413,0,0
445,补录Uer18,7871,2400,187,1382.573,259.0719,0,0
446,补录Uer18,7886,2400,187,1408.857,336.5565,0,0
447,补录Uer18,7911,2400,187,1355.094,355.9644,0,0
448,补录Uer18,8005,2400,187,1375.722,288.1248,0,0
