RID,SubjectName,Time(ms),MousePosX(px),MousePosY(px),GazePosX(px),GazePosY(px),ScrollTopX(px),ScrollTopY(px)
272,User7,4892,1972,178,1893.624,78.5756,0,0
273,User7,4909,1972,178,1904.052,81.09597,0,0
274,User7,4925,1972,178,1902.277,82.36346,0,0
275,User7,4943,1972,178,1901.128,83.50403,0,0
276,User7,4956,1972,178,1900.124,79.89495,0,0
277,User7,4973,1972,178,1903.94,84.63568,0,0
278,User7,4988,1972,178,1907.771,83.62923,0,0
279,User7,5005,1972,178,1900.817,80.69077,0,0
280,User7,5021,1972,178,1886.646,89.22588,0,0
281,User7,5036,1972,178,1881.822,86.72434,0,0
282,User7,5053,1972,178,1887.17,80.42383,0,0
283,User7,5068,1972,178,1893.096,73.24949,0,0
284,User7,5085,1972,178,1894.445,81.93862,0,0
285,User7,5100,1972,178,1891.274,85.34867,0,0
286,User7,5116,1972,178,1891.274,85.34867,0,0
287,User7,5132,1972,178,1887.162,101.3383,0,0
288,User7,5148,1972,178,1886.854,98.41391,0,0
289,User7,5165,1972,178,1886.854,98.41391,0,0
290,User7,5181,1972,178,1894.291,93.99878,0,0
291,User7,5194,1972,178,1898.412,100.7714,0,0
292,User7,5211,1972,178,1886.907,108.8179,0,0
293,User7,5227,1972,178,1886.907,108.8179,0,0
294,User7,5243,1972,178,1883.951,102.5598,0,0
295,User7,5259,1972,178,1876.728,98.56779,0,0
296,User7,5275,1972,178,1867.71,93.35278,0,0
297,User7,5291,1972,178,1874.923,96.72476,0,0
298,User7,5306,1972,178,1882.344,96.76751,0,0
299,User7,5323,1972,178,1887.665,99.09911,0,0
300,User7,5338,1959,183,1886.647,96.25261,0,0
301,User7,5354,1925,200,1885.771,95.86063,0,0
302,User7,5370,1894,219,1883.499,103.474,0,0
303,User7,5386,1850,249,1877.479,110.2143,0,0
304,User7,5402,1828,264,1878.251,107.1853,0,0
305,User7,5418,1814,275,1878.442,103.1397,0,0
306,User7,5434,1803,281,1871.936,97.35375,0,0
307,User7,5450,1796,287,1869.557,99.96653,0,0
308,User7,5466,1786,293,1866.836,124.0172,0,0
309,User7,5481,1785,294,1860.151,108.312,0,0
310,User7,5497,1780,297,1860.151,108.312,0,0
311,User7,5514,1779,298,1860.151,108.312,0,0
312,User7,5530,1776,301,1860.151,108.312,0,0
313,User7,5545,1774,303,1860.151,108.312,0,0
314,User7,5561,1773,307,1860.151,108.312,0,0
315,User7,5575,1770,318,1419.357,169.3309,0,0
316,User7,5592,1767,327,1589.853,214.6317,0,0
317,User7,5607,1766,334,1734.694,193.5932,0,0
318,User7,5623,1764,339,1739.658,204.9397,0,0
319,User7,5639,1764,344,1732.079,198.2805,0,0
320,User7,5655,1762,348,1737.22,202.1949,0,0
321,User7,5672,1759,354,1741.422,207.8185,0,0
322,User7,5687,1757,358,1738.53,214.7256,0,0
323,User7,5704,1756,359,1743.355,218.7878,0,0
324,User7,5719,1755,360,1740.275,222.1124,0,0
325,User7,5734,1755,363,1742.127,204.9017,0,0
326,User7,5750,1755,363,1700.425,218.0801,0,0
327,User7,5767,1755,363,1369.445,523.4119,0,0
328,User7,5782,1755,363,1326.648,591.4892,0,0
329,User7,5798,1755,363,1322.698,579.4002,0,0
330,User7,5815,1755,363,1325.517,576.996,0,0
331,User7,5847,1755,363,1336.13,562.9008,0,0
332,User7,5864,1755,363,1341.738,566.1197,0,0
333,User7,5878,1755,363,1324.623,562.1284,0,0
334,User7,5895,1755,363,1324.623,562.1284,0,0
335,User7,5911,1755,363,1325.13,566.4956,0,0
336,User7,5926,1755,363,1331.246,569.546,0,0
337,User7,5942,1755,363,1329.975,566.6962,0,0
338,User7,5976,1755,363,1350.332,585.8442,0,0
339,User7,6006,1755,363,1336.285,588.7497,0,0
340,User7,6022,1755,363,1337.944,590.4163,0,0
341,User7,6038,1755,363,1333.426,582.2824,0,0
342,User7,6053,1755,363,1339.22,573.3378,0,0
343,User7,6068,1755,363,1345.106,590.436,0,0
344,User7,6084,1755,363,1328.779,579.7045,0,0
345,User7,6099,1755,363,1339.774,589.0345,0,0
346,User7,6116,1755,363,1339.774,589.0345,0,0
347,User7,6133,1755,363,1334.471,594.6915,0,0
348,User7,6165,1755,363,1320.314,604.9461,0,0
349,User7,6180,1755,363,1338.713,611.3317,0,0
350,User7,6200,1856,352,1342.657,619.1144,0,0
351,User7,6226,2009,352,1331.122,616.1155,0,0
352,User7,6241,2066,353,1330.471,600.7405,0,0
353,User7,6258,2100,353,1342.089,575.9571,0,0
354,User7,6273,2128,352,1279.789,575.8673,0,0
355,User7,6289,2146,347,1282.339,581.9403,0,0
356,User7,6305,2171,341,1311.882,594.2449,0,0
357,User7,6321,2202,333,1298.841,602.6354,0,0
358,User7,6336,2238,322,1300.428,603.3474,0,0
359,User7,6351,2265,316,1304.08,608.0497,0,0
360,User7,6366,2285,313,1334.822,605.9465,0,0
361,User7,6383,2298,309,1336.342,600.3577,0,0
362,User7,6399,2305,305,1287.971,592.0137,0,0
363,User7,6414,2312,304,1290.068,597.1104,0,0
364,User7,6431,2313,304,1290.068,597.1104,0,0
365,User7,6447,2313,304,1331.062,616.3593,0,0
366,User7,6465,2313,304,1331.062,616.3593,0,0
367,User7,6481,2313,301,1332.898,602.8147,0,0
368,User7,6499,2311,297,1327.745,601.274,0,0
369,User7,6530,2311,286,1439.334,613.3747,0,0
370,User7,6558,2313,278,2207.042,328.7942,0,0
371,User7,6574,2328,246,2237.283,310.3908,0,0
372,User7,6589,2347,212,2230.339,300.514,0,0
373,User7,6605,2366,183,2219.129,292.7465,0,0
374,User7,6625,2377,169,2219.129,292.7465,0,0
375,User7,6654,2384,158,2227.085,267.4325,0,0
376,User7,6669,2384,158,2221.255,251.7524,0,0
377,User7,6684,2384,158,2260.225,222.7296,0,0
378,User7,6700,2384,158,2308.336,178.8534,0,0
379,User7,6716,2384,158,2306.728,168.4205,0,0
380,User7,6732,2384,158,2312.507,162.9908,0,0
381,User7,6747,2384,158,2312.507,162.9908,0,0
382,User7,6770,2384,158,2310.337,156.0759,0,0
383,User7,6798,2384,159,2309.414,144.2486,0,0
384,User7,6825,2384,162,2324.112,141.8053,0,0
385,User7,6841,2384,163,2325.713,132.2167,0,0
386,User7,6858,2384,166,2326.505,132.3651,0,0
387,User7,6873,2384,167,2328.323,129.9949,0,0
388,User7,6890,2384,169,2330.172,125.0042,0,0
389,User7,6904,2382,170,2321.567,131.5841,0,0
390,User7,6921,2381,173,2325.272,123.6904,0,0
391,User7,6936,2380,174,2323.145,113.7618,0,0
392,User7,6952,2380,175,2299.661,120.7925,0,0
393,User7,6967,2380,175,2274.163,117.9301,0,0
394,User7,6983,2379,175,2271.216,118.2286,0,0
395,User7,7000,2379,175,2269.427,113.77,0,0
396,User7,7015,2379,175,2274.73,115.4771,0,0
397,User7,7031,2379,175,2281.32,129.8797,0,0
398,User7,7048,2379,175,2275.736,128.2431,0,0
399,User7,7063,2379,175,2274.198,128.5604,0,0
400,User7,7079,2379,175,2274.198,128.5604,0,0
401,User7,7111,2379,175,2274.684,122.162,0,0
402,User7,7127,2379,175,2282.947,124.0947,0,0
403,User7,7144,2379,175,2282.947,124.0947,0,0
404,User7,7159,2379,175,2288.206,127.0661,0,0
405,User7,7175,2379,175,2285.349,127.7707,0,0
406,User7,7191,2379,175,2279.78,125.1833,0,0
407,User7,7206,2379,175,2280.547,126.9348,0,0
408,User7,7223,2379,175,2277.593,133.0431,0,0
409,User7,7238,2379,175,2277.478,133.2567,0,0
410,User7,7306,2379,175,2277.478,133.2567,0,0
411,User7,7399,2379,175,2277.478,133.2567,0,0
412,User7,7400,2379,175,2277.478,133.2567,0,0
413,User7,7437,2379,175,2260.785,152.3985,0,0
414,User7,7466,2379,175,2267.847,145.6172,0,0
415,User7,7495,2379,175,2270.442,150.8517,0,0
416,User7,7523,2379,175,2282.535,141.307,0,0
417,User7,7537,2379,175,2281.377,128.8473,0,0
418,User7,7552,2379,175,2294.952,83.10513,0,0
419,User7,7569,2379,175,2290.49,132.3364,0,0
420,User7,7584,2379,175,2278.732,145.1385,0,0
421,User7,7601,2379,175,2278.732,145.1385,0,0
422,User7,7618,2379,175,2255.715,150.5333,0,0
423,User7,7633,2379,175,2255.715,150.5333,0,0
424,User7,7653,2379,175,1557.356,167.0038,0,0
425,User7,7680,2379,175,1293.692,243.2601,0,0
426,User7,7698,2379,175,1308.995,249.3254,0,0
427,User7,7737,2379,175,1318.837,281.6201,0,0
428,User7,7760,2379,175,1318.536,272.6576,0,0
429,User7,7775,2379,175,1320.505,298.4717,0,0
430,User7,7793,2379,175,1320.505,298.4717,0,0
431,User7,7807,2379,175,1331.828,298.9658,0,0
432,User7,7824,2379,175,1327.616,310.6102,0,0
433,User7,7839,2379,175,1327.222,305.3967,0,0
434,User7,7855,2379,175,1305.173,221.9698,0,0
435,User7,7872,2379,175,1263.111,121.2222,0,0
436,User7,7889,2379,175,1241.378,79.89301,0,0
437,User7,7927,2379,175,1241.989,83.1815,0,0
438,User7,7948,2379,171,1237.115,73.81842,0,0
439,User7,7964,2381,164,1234.637,88.41695,0,0
440,User7,7981,2397,141,1234.846,93.08354,0,0
441,User7,7997,2414,128,1246.949,110.9918,0,0
442,User7,8013,2425,118,1246.949,110.9918,0,0
443,User7,8029,2434,114,1245.39,124.4269,0,0
444,User7,8042,2440,110,1245.242,115.6009,0,0
445,User7,8059,2442,110,1245.242,115.6009,0,0
446,User7,8074,2446,110,1238.713,120.1849,0,0
447,User7,8090,2448,110,1239.227,128.6378,0,0
448,User7,8107,2456,111,1233.368,120.8198,0,0
449,User7,8122,2471,116,1236.605,119.2712,0,0
450,User7,8137,2494,128,1238.43,129.0325,0,0
451,User7,8169,2514,144,1236.698,131.7361,0,0
452,User7,8186,2518,148,1237.05,136.7413,0,0
453,User7,8201,2522,153,1243.085,147.6774,0,0
454,User7,8217,2526,157,1303.803,148.5782,0,0
455,User7,8234,2528,158,1978.755,214.9841,0,0
456,User7,8250,2531,158,1978.755,214.9841,0,0
457,User7,8264,2534,158,2409.425,188.3184,0,0
458,User7,8280,2536,158,2369.215,202.8099,0,0
459,User7,8297,2545,158,2364.684,193.1769,0,0
460,User7,8313,2554,158,2364.684,193.1769,0,0
461,User7,8329,2559,158,2350.182,175.056,0,0
462,User7,8345,2561,158,2350.182,175.056,0,0
463,User7,8376,2564,158,2351.251,162.6419,0,0
464,User7,8394,2566,158,2351.251,162.6419,0,0
465,User7,8409,2566,159,2351.421,164.0302,0,0
466,User7,8424,2566,159,2360.673,155.9087,0,0
467,User7,8440,2567,159,2369.772,143.4904,0,0
468,User7,8456,2567,159,2372.579,132.432,0,0
469,User7,8472,2568,159,2386.806,127.3717,0,0
470,User7,8489,2568,159,2416.705,120.4233,0,0
471,User7,8505,2568,160,2431.69,133.2145,0,0
472,User7,8520,2568,160,2455.68,143.1516,0,0
473,User7,8537,2568,160,2455.79,144.4493,0,0
474,User7,8553,2568,160,2454.968,144.1004,0,0
475,User7,8569,2568,160,2464.345,143.8917,0,0
476,User7,8584,2568,160,2462.015,149.0447,0,0
477,User7,8598,2568,160,2465.657,163.4799,0,0
478,User7,8617,2568,160,2465.657,163.4799,0,0
479,User7,8631,2568,160,2462.403,136.371,0,0
480,User7,8649,2568,160,2462.403,136.371,0,0
481,User7,8666,2568,160,2444.705,160.1273,0,0
482,User7,8682,2568,160,2440.191,162.2695,0,0
483,User7,8697,2568,160,2452.975,146.4157,0,0
484,User7,8725,2568,160,2463.955,142.1568,0,0
485,User7,8740,2568,160,2461.989,135.993,0,0
486,User7,8756,2568,160,2454.548,149.6819,0,0
487,User7,8772,2567,160,2448.249,149.506,0,0
488,User7,8788,2557,166,2445.946,143.9952,0,0
489,User7,8804,2543,180,2450.508,158.2218,0,0
490,User7,8820,2516,207,2459.114,166.1404,0,0
491,User7,8837,2472,246,2366.723,180.694,0,0
492,User7,8852,2399,332,2260.298,176.8905,0,0
493,User7,8868,2303,447,1245.842,455.2372,0,0
494,User7,8882,2269,487,1274.347,458.5107,0,0
495,User7,8899,2162,600,1283.641,439.2101,0,0
496,User7,8914,2101,658,1293.299,430.4708,0,0
497,User7,8931,2057,695,1300.647,453.4348,0,0
498,User7,8946,2033,713,1304.082,455.7751,0,0
499,User7,8964,2019,724,1309.222,458.6054,0,0
500,User7,8981,2006,733,1307.32,475.2577,0,0
501,User7,8994,1998,737,1312.141,468.8601,0,0
502,User7,9010,1989,741,1312.141,468.8601,0,0
503,User7,9026,1976,750,1312.141,468.8601,0,0
504,User7,9042,1955,761,1311.762,478.8083,0,0
505,User7,9058,1929,771,1306.364,474.0417,0,0
506,User7,9073,1884,790,1296.183,479.4023,0,0
507,User7,9089,1840,803,1292.403,481.0011,0,0
508,User7,9106,1802,816,1304.045,479.6965,0,0
509,User7,9120,1758,831,1304.173,491.068,0,0
510,User7,9137,1727,839,1302.081,487.6512,0,0
511,User7,9153,1704,845,1303.327,481.6287,0,0
512,User7,9169,1673,851,1298.603,484.5539,0,0
513,User7,9185,1654,852,1286.694,504.4038,0,0
514,User7,9200,1632,852,1291.326,501.2065,0,0
515,User7,9215,1613,852,1311.515,509.4502,0,0
516,User7,9232,1597,852,1330.759,651.0012,0,0
517,User7,9248,1580,852,1331.517,734.1645,0,0
518,User7,9264,1571,850,1338.417,756.158,0,0
